rank_hoa2,Gene,Distance_hoa2,boxcox-transformed distance_hoa2,Z_hoa2,FC_hoa2,p-value_hoa2,adjusted p-value_hoa2,rank_hoa3,Distance_hoa3,boxcox-transformed distance_hoa3,Z_hoa3,FC_hoa3,p-value_hoa3,adjusted p-value_hoa3,mean_rank,max_rank,replicated_top50,replicated_fdr_0_05,replicated_nominal_0_05
257,VCAM1,1.232393208157294e-16,-26.010121105062098,-1.1873949867344396,3.7493910578966856e-23,0.9999999999951144,0.9999999999964178,113,7.46933232908916e-09,-15.615665822695263,0.43166026862408047,3.6159406488488536e-08,0.9998482772500572,0.9999999999972699,185.0,257,False,False,False
253,ZNF224,1.2450459174350072e-16,-26.005193179852355,-1.1866049178428735,3.826774611272907e-23,0.9999999999950642,0.9999999999964178,117,7.41370229645586e-09,-15.620811415980771,0.4308297968996802,3.562279676873105e-08,0.9998494072495081,0.9999999999972699,185.0,253,False,False,False
265,CLPP,1.2031698811430739e-16,-26.021695094279806,-1.1892505848701733,3.5736831982377097e-23,0.9999999999952303,0.9999999999964178,106,1.3272486918300022e-08,-15.217655216591565,0.49589708953867023,1.1417271799067312e-07,0.999730399171048,0.9999999999972699,185.5,265,False,False,False
252,BTNL9,1.2536267686727396e-16,-26.00187899808484,-1.1860735721336626,3.8797046106810137e-23,0.9999999999950302,0.9999999999964178,121,7.360196645695975e-09,-15.625796336648184,0.4300252568917624,3.511046356543135e-08,0.999850494096902,0.9999999999972699,186.5,252,False,False,False
94,VDAC3,4.558513212983855e-08,-14.354308147762875,0.6813215281326435,5.129896261681667e-06,0.998192850917607,0.9999999999964178,287,1.544382113724405e-16,-25.877528982477568,-1.2245505356508601,1.5458496587984656e-23,0.999999999996863,0.9999999999972699,190.5,287,False,False,False
226,TNFRSF4,1.3756245578378627e-16,-25.957023417723235,-1.1788821077447982,4.671560605719045e-23,0.9999999999945466,0.9999999999964178,156,3.7189449032759337e-09,-16.092382111128178,0.3547207640543088,8.963904409254478e-09,0.9999244579668827,0.9999999999972699,191.0,226,False,False,False
297,TMEM173,1.0377568133784042e-16,-26.092901998299407,-1.2006668213867908,2.6586020401896616e-23,0.999999999995886,0.9999999999964178,94,1.739287415545239e-08,-15.028887808159805,0.5263631575880803,1.9606516418641863e-07,0.9996467027426712,0.9999999999972699,195.5,297,False,False,False
200,ADM,1.7989238479369055e-16,-25.826974942525776,-1.1580321048985718,7.988913248984881e-23,0.9999999999928685,0.9999999999964178,192,2.635102284975415e-16,-25.617775276862524,-1.1826276521557724,4.500416240378958e-23,0.9999999999946474,0.9999999999972699,196.0,200,False,False,False
160,MT1E,3.106083292228605e-09,-16.222819848196387,0.38175266188416274,2.3817070483270906e-08,0.9998768642299364,0.9999999999964178,233,1.887096251194296e-16,-25.780419757189843,-1.208877616843423,2.3080532895548935e-23,0.9999999999961667,0.9999999999972699,196.5,233,False,False,False
185,OPA1,2.5519195338500067e-16,-25.656433936578892,-1.1306901429571343,1.6076670078736258e-22,0.9999999999898833,0.9999999999964178,211,2.178767918551092e-16,-25.710542045980866,-1.1975997213501481,3.0766611793898876e-23,0.9999999999955743,0.9999999999972699,198.0,211,False,False,False
213,C1orf54,1.461447873623092e-16,-25.927747209144453,-1.1741884038680899,5.2726483318104887e-23,0.9999999999942063,0.9999999999964178,184,7.1722618419625726e-12,-20.08184473073472,-0.2891575444909331,3.334033816576005e-14,0.9999998543115705,0.9999999999972699,198.5,213,False,False,False
175,SLC5A3,4.8967650274257297e-11,-18.920118724384842,-0.05069138761555783,5.919440729952259e-12,0.9999980587547785,0.9999999999964178,222,2.0248730946875935e-16,-25.74618292769214,-1.2033519724223938,2.6573780756367843e-23,0.999999999995887,0.9999999999972699,198.5,222,False,False,False
190,GABPA,1.9830232378809248e-16,-25.77957193558189,-1.1504322247139018,9.707731452234624e-23,0.9999999999921386,0.9999999999964178,208,2.1869141637050442e-16,-25.708724876820828,-1.1973064397940418,3.099710987276678e-23,0.9999999999955578,0.9999999999972699,199.0,208,False,False,False
202,ARL4C,1.7075432942463158e-16,-25.852300650789417,-1.162092445387592,7.197896452008611e-23,0.9999999999932307,0.9999999999964178,198,2.3270326727949367e-16,-25.678465956856655,-1.1924228090741584,3.509640961738825e-23,0.9999999999952731,0.9999999999972699,200.0,202,False,False,False
203,IFT88,1.6607008681476375e-16,-25.865802634051526,-1.164257148887708,6.808398576735659e-23,0.9999999999934164,0.9999999999964178,197,2.362075034768302e-16,-25.67117776288005,-1.1912465328541622,3.6161389264255897e-23,0.999999999995202,0.9999999999972699,200.0,203,False,False,False
256,TFAM,1.2340604211345295e-16,-26.009468936754466,-1.187290427945498,3.75954246357762e-23,0.9999999999951078,0.9999999999964178,145,5.857960404039355e-09,-15.782536111696528,0.4047282806163355,2.224080957331233e-08,0.9998810086598829,0.9999999999972699,200.5,256,False,False,False
131,ZNF331,9.59499471757247e-09,-15.45042320803536,0.5055870407288288,2.2727497926279468e-07,0.9996196215902527,0.9999999999964178,272,1.6511768283521528e-16,-25.845173703498922,-1.2193285635990618,1.7670339706675325e-23,0.999999999996646,0.9999999999972699,201.5,272,False,False,False
246,BGN,1.2658117939188716e-16,-25.99721077997534,-1.1853251407451197,3.9554911982492646e-23,0.9999999999949819,0.9999999999964178,158,3.718252291561805e-09,-16.092508550877938,0.35470035734293665,8.960565867153178e-09,0.9999244720357378,0.9999999999972699,202.0,246,False,False,False
196,CXCR4,1.8468433481933908e-16,-25.814193894497105,-1.1559829852347623,8.420197262146513e-23,0.9999999999926785,0.9999999999964178,209,2.186840180059215e-16,-25.7087413503577,-1.1973090985363506,3.0995012634159417e-23,0.9999999999955579,0.9999999999972699,202.5,209,False,False,False
179,LCN6,2.2163859143676945e-11,-19.410478974455444,-0.1293083232937718,1.212698693755626e-12,0.99999912134878,0.9999999999964178,228,1.924936133931766e-16,-25.770778777155037,-1.2073216133137692,2.401543059581621e-23,0.9999999999960899,0.9999999999972699,203.5,228,False,False,False
270,MFF,1.1850081940522472e-16,-26.029027734565112,-1.1904261893560149,3.466608947828443e-23,0.9999999999953022,0.9999999999964178,137,5.8923720672059385e-09,-15.778523528891567,0.40537589040133726,2.2502877302917713e-08,0.9998803096640545,0.9999999999972699,203.5,270,False,False,False
177,OPTN,3.282399329896655e-11,-19.168524573054903,-0.09051701912662452,2.659775476557939e-12,0.9999986987445837,0.9999999999964178,230,1.9181617374559138e-16,-25.772491054414992,-1.2075979658682416,2.3846693805738906e-23,0.9999999999961037,0.9999999999972699,203.5,230,False,False,False
220,TIMP4,1.4085827397911893e-16,-25.94557434869211,-1.1770465374197854,4.8980912506133073e-23,0.9999999999944159,0.9999999999964178,187,2.8878457125407193e-12,-20.622055387420932,-0.37634470653521307,5.405124495180352e-15,0.9999999413398847,0.9999999999972699,203.5,220,False,False,False
182,THBS1,1.955440706234289e-11,-19.487260619791165,-0.14161832940001048,9.439553453261762e-13,0.9999992247963899,0.9999999999964178,226,1.932684215445328e-16,-25.76882761914872,-1.2070067066617711,2.4209149227642206e-23,0.9999999999960741,0.9999999999972699,204.0,226,False,False,False
204,EIF4EBP1,1.6290293848546716e-16,-25.87514489242145,-1.165754945100292,6.551186806129351e-23,0.9999999999935419,0.9999999999964178,206,2.188224747198699e-16,-25.708433146806524,-1.1972593561023088,3.1034273172524045e-23,0.9999999999955551,0.9999999999972699,205.0,206,False,False,False
193,F8,1.9151666650305964e-16,-25.796521905164273,-1.1531497261186627,9.054725619332411e-23,0.9999999999924076,0.9999999999964178,217,2.052835224722355e-16,-25.7395139576888,-1.2022756356986493,2.731278024234058e-23,0.9999999999958301,0.9999999999972699,205.0,217,False,False,False
171,CX3CL1,6.164207703275532e-11,-18.776271733424316,-0.02762913973918517,9.380298842748938e-12,0.9999975562971306,0.9999999999964178,244,1.8021789120956164e-16,-25.802763720501563,-1.2124838151400663,2.1050069553318024e-23,0.9999999999963393,0.9999999999972699,207.5,244,False,False,False
243,DLL4,1.2855204963794394e-16,-25.98975259240852,-1.184129407909654,4.079624185148686e-23,0.9999999999949037,0.9999999999964178,172,2.7419719328058458e-09,-16.298642400085384,0.3214314369852618,4.87285780052759e-09,0.9999443029837539,0.9999999999972699,207.5,243,False,False,False
245,H19,1.2749220269654543e-16,-25.993749234361644,-1.1847701689487313,4.012632588461558e-23,0.9999999999949458,0.9999999999964178,175,2.6489160789633387e-09,-16.32193078746812,0.317672813604998,4.5477242875521744e-09,0.9999461932049241,0.9999999999972699,210.0,245,False,False,False
205,AC002558.3,1.6172238845898335e-16,-25.878672819597483,-1.1663205595109947,6.456578570744875e-23,0.9999999999935888,0.9999999999964178,216,2.0596666580472145e-16,-25.737898194103806,-1.2020148599442901,2.749486587179171e-23,0.9999999999958162,0.9999999999972699,210.5,216,False,False,False
209,CBWD5,1.500491774928209e-16,-25.91498208548146,-1.1721418372758883,5.558138764224787e-23,0.9999999999940515,0.9999999999964178,215,2.1169241605925977e-16,-25.72455860041921,-1.1998619196018727,2.9044795779454473e-23,0.9999999999957,0.9999999999972699,212.0,215,False,False,False
187,AC091271.1,2.4589864459482724e-16,-25.674583660493017,-1.1335999948004039,1.4927064748635725e-22,0.9999999999902517,0.9999999999964178,239,1.8249885216459312e-16,-25.79666218557868,-1.2114990594573414,2.1586289768692996e-23,0.999999999996293,0.9999999999972699,213.0,239,False,False,False
219,LINC00472,1.4135731392948926e-16,-25.943863701040897,-1.1767722780842376,4.9328591505453717e-23,0.9999999999943961,0.9999999999964178,207,2.1872950730338556e-16,-25.708640070452024,-1.197292752491639,3.1007908757123653e-23,0.999999999995557,0.9999999999972699,213.0,219,False,False,False
178,RCAN1,2.2167953119013577e-11,-19.410365619970957,-0.12929014975255496,1.2131467400133692e-12,0.9999991211864808,0.9999999999964178,248,1.7722423852000124e-16,-25.81088756992691,-1.2137949617594532,2.0356540145702723e-23,0.9999999999964001,0.9999999999972699,213.0,248,False,False,False
174,GCNT2,4.900331299834648e-11,-18.919664804375337,-0.05061861295614122,5.928066026560624e-12,0.9999980573409861,0.9999999999964178,254,1.7486799903159666e-16,-25.81737682590583,-1.214842293583767,1.9818848104017493e-23,0.999999999996448,0.9999999999972699,214.0,254,False,False,False
249,ISG15,1.25563782015251e-16,-26.001105486108784,-1.1859495589387528,3.892162136406003e-23,0.9999999999950222,0.9999999999964178,180,2.0721108524126394e-11,-19.439320482857745,-0.18545750632310304,2.7828109183066807e-13,0.999999579097107,0.9999999999972699,214.5,249,False,False,False
172,PLAC9,6.153017662198426e-11,-18.777409778470624,-0.027811596645493465,9.346273170425762e-12,0.9999975607332457,0.9999999999964178,258,1.71952729464244e-16,-25.825525341279047,-1.2161574211575603,1.9163546104358427e-23,0.9999999999965071,0.9999999999972699,215.0,258,False,False,False
170,PRKX,6.60117252302712e-11,-18.733345102421836,-0.020746933875397257,1.0757325587012023e-11,0.9999973830693233,0.9999999999964178,262,1.7046176793786922e-16,-25.829745230308724,-1.216838489078168,1.88326616917784e-23,0.9999999999965374,0.9999999999972699,216.0,262,False,False,False
242,ERO1B,1.2869654496526673e-16,-25.98921020935851,-1.1840424504261517,4.088800513828145e-23,0.9999999999948981,0.9999999999964178,195,2.4942033734457405e-16,-25.644618933360338,-1.1869600772939446,4.0320086264577477e-23,0.9999999999949336,0.9999999999972699,218.5,242,False,False,False
298,IKBKB,1.0252580925300902e-16,-26.098726599583745,-1.2016006497394278,2.5949473980082207e-23,0.9999999999959355,0.9999999999964178,139,5.891110127948854e-09,-15.778670271594462,0.40535220689998863,2.2493239682246967e-08,0.9998803352975228,0.9999999999972699,218.5,298,False,False,False
198,AC109326.1,1.811501851123834e-16,-25.823588141710783,-1.1574891165511496,8.101020127193594e-23,0.9999999999928186,0.9999999999964178,242,1.8043701288248547e-16,-25.802174297016535,-1.2123886852860626,2.1101289002650635e-23,0.9999999999963348,0.9999999999972699,220.0,242,False,False,False
206,DNAJA4,1.6072133928338158e-16,-25.881684163217876,-1.1668033527383728,6.376894503642634e-23,0.9999999999936284,0.9999999999964178,237,1.8313493904930953e-16,-25.794973988038475,-1.2112265932431363,2.1737026986370316e-23,0.99999999999628,0.9999999999972699,221.5,237,False,False,False
166,LAMA3,8.060858577150376e-11,-18.60779699358469,-0.0006184516104699311,1.6040752961303562e-11,0.9999968043998219,0.9999999999964178,277,1.6271433702333806e-16,-25.852272411675774,-1.220474257806423,1.7159687324171062e-23,0.9999999999966949,0.9999999999972699,221.5,277,False,False,False
248,PARL,1.2624444024403698e-16,-25.99849644599088,-1.1855312649618215,3.9344739024922233e-23,0.9999999999949952,0.9999999999964178,196,2.416600698628037e-16,-25.660045470750198,-1.1894498393868334,3.785014272312986e-23,0.9999999999950913,0.9999999999972699,222.0,248,False,False,False
223,TLCD2,1.3795919602051072e-16,-25.955631065370902,-1.1786588790566879,4.698545711724385e-23,0.9999999999945308,0.9999999999964178,221,2.026572382831296e-16,-25.745775078959618,-1.2032861477795591,2.661840128940399e-23,0.9999999999958835,0.9999999999972699,222.0,223,False,False,False
233,GBP1,1.328606679762578e-16,-25.97383074242993,-1.1815767396306387,4.3576767364910425e-23,0.999999999994733,0.9999999999964178,212,2.155953076818637e-16,-25.71566697690621,-1.1984268582781656,3.012564380919631e-23,0.9999999999956206,0.9999999999972699,222.5,233,False,False,False
214,GIGYF1,1.4576095588474887e-16,-25.929020113485773,-1.1743924820712306,5.2449887649762007e-23,0.9999999999942215,0.9999999999964178,232,1.905871784444948e-16,-25.775612612122014,-1.208101768883351,2.354209398657607e-23,0.9999999999961287,0.9999999999972699,223.0,232,False,False,False
281,PGF,1.1565850416325952e-16,-26.04072741534422,-1.192301938973025,3.30230581449723e-23,0.9999999999954149,0.9999999999964178,166,3.7148422372666698e-09,-16.093131410210326,0.35459983111882093,8.944137716462672e-09,0.9999245413033501,0.9999999999972699,223.5,281,False,False,False
225,NDUFS1,1.3762282497942026e-16,-25.956811299497915,-1.1788480999212159,4.675661728169978e-23,0.9999999999945441,0.9999999999964178,223,2.0053098016238632e-16,-25.750902655715898,-1.2041137117307898,2.606277658601715e-23,0.9999999999959267,0.9999999999972699,224.0,225,False,False,False
215,LATS2,1.4476093240313788e-16,-25.932351994712175,-1.17492666544361,5.1732669612723013e-23,0.9999999999942611,0.9999999999964178,235,1.8501974155377635e-16,-25.790005188469074,-1.210424655095747,2.2186759104765526e-23,0.9999999999962418,0.9999999999972699,225.0,235,False,False,False
227,CGAS,1.3753690134366055e-16,-25.957113235414308,-1.178896507753039,4.669825131794617e-23,0.9999999999945476,0.9999999999964178,224,1.9448286907431145e-16,-25.765784712446184,-1.2065155975056003,2.4514352886624168e-23,0.9999999999960495,0.9999999999972699,225.5,227,False,False,False
271,EDNRB,1.1801441132796412e-16,-26.0310102715706,-1.19074403931269,3.4382087060034676e-23,0.9999999999953215,0.9999999999964178,186,2.8878493804990443e-12,-20.622054640005658,-0.37634458590631426,5.405138225681186e-15,0.9999999413398102,0.9999999999972699,228.5,271,False,False,False
197,MTCH2,1.81950997238199e-16,-25.82144383225353,-1.1571453304497052,8.172802936425296e-23,0.9999999999927869,0.9999999999964178,260,1.7193831414435876e-16,-25.825565969217617,-1.2161639782934108,1.9160333162421315e-23,0.9999999999965075,0.9999999999972699,228.5,260,False,False,False
184,RPS6KA5,6.643097556569056e-12,-20.141159375461644,-0.24645455217134765,1.0894402272287336e-13,0.9999997366448805,0.9999999999964178,275,1.631432199749635e-16,-25.850998129084427,-1.220268595290501,1.7250265653976303e-23,0.9999999999966861,0.9999999999972699,229.5,275,False,False,False
201,HLA-DQA1,1.7547779200831256e-16,-25.83904833033703,-1.1599677690410846,7.601625486459622e-23,0.9999999999930435,0.9999999999964178,259,1.7194488558944273e-16,-25.82554744793349,-1.2161609890554526,1.9161797797967396e-23,0.9999999999965073,0.9999999999972699,230.0,259,False,False,False
266,IGFBP5,1.1961518188988387e-16,-26.024515638697654,-1.1897027882431905,3.5321143640755044e-23,0.999999999995258,0.9999999999964178,194,2.517477966593208e-16,-25.64008382983291,-1.1862281354093493,4.1076088840594296e-23,0.9999999999948863,0.9999999999972699,230.0,266,False,False,False
195,FAN1,1.8627100088851172e-16,-25.810033493111405,-1.155315969488506,8.565498496444858e-23,0.9999999999926156,0.9999999999964178,267,1.6886664696127356e-16,-25.83430016451684,-1.217573631530448,1.8481852000297205e-23,0.9999999999965699,0.9999999999972699,231.0,267,False,False,False
244,BCL2L1,1.281596088871417e-16,-25.9912286933197,-1.184366063573265,4.054753838573767e-23,0.9999999999949193,0.9999999999964178,219,2.0294435783338773e-16,-25.745086719926743,-1.2031750502478813,2.669387924850214e-23,0.9999999999958776,0.9999999999972699,231.5,244,False,False,False
237,PMPCA,1.318868081329226e-16,-25.97738476459002,-1.1821465377158602,4.294027905186792e-23,0.9999999999947715,0.9999999999964178,227,1.9294988635421154e-16,-25.76962883969702,-1.2071360194491316,2.4129414410417298e-23,0.9999999999960807,0.9999999999972699,232.0,237,False,False,False
230,WDR44,1.3575649471647782e-16,-25.963411547758263,-1.179906283762319,4.5497064696586984e-23,0.9999999999946182,0.9999999999964178,236,1.8340335957119012e-16,-25.79426331380649,-1.2111118941555528,2.1800793519245187e-23,0.9999999999962745,0.9999999999972699,233.0,236,False,False,False
212,PLEKHG2,1.4615778744041691e-16,-25.927704154239102,-1.1741815010966599,5.273586413695365e-23,0.9999999999942059,0.9999999999964178,255,1.7482304925710429e-16,-25.81750145209935,-1.2148624075966896,1.9808660553851987e-23,0.9999999999964488,0.9999999999972699,233.5,255,False,False,False
275,APOD,1.1671852148199575e-16,-26.036331501353917,-1.1915971647027348,3.363114875376923e-23,0.9999999999953729,0.9999999999964178,193,2.5623993053989927e-16,-25.631445831344692,-1.1848340078322475,4.2555073397551444e-23,0.999999999994795,0.9999999999972699,234.0,275,False,False,False
189,CCN2,2.0061778813663895e-16,-25.773917961942345,-1.1495257522135665,9.935758401837949e-23,0.9999999999920468,0.9999999999964178,280,1.6007386822557836e-16,-25.860190954653213,-1.2217522690436755,1.6607283819822957e-23,0.9999999999967485,0.9999999999972699,234.5,280,False,False,False
188,ATG5,2.2080793770173686e-16,-25.727164644096142,-1.142030033338864,1.2036258598249436e-22,0.9999999999912464,0.9999999999964178,282,1.5876389543725678e-16,-25.86416708543895,-1.222393995664272,1.633658288431326e-23,0.999999999996775,0.9999999999972699,235.0,282,False,False,False
287,IFIT1,1.1205850938973298e-16,-26.05595717041311,-1.194743647236436,3.099929586677135e-23,0.9999999999955577,0.9999999999964178,183,1.606347530352702e-11,-19.59475779551195,-0.2105442720104771,1.67238686491003e-13,0.9999996737064902,0.9999999999972699,235.0,287,False,False,False
279,RPS6KB1,1.1602414908756865e-16,-26.039206633186577,-1.192058119795082,3.323218760405177e-23,0.9999999999954005,0.9999999999964178,191,2.706941448255851e-16,-25.60462551054838,-1.1805053489537058,4.749145245386371e-23,0.9999999999945015,0.9999999999972699,235.0,279,False,False,False
269,FMO2,1.1889429193945167e-16,-26.027429817730848,-1.1901700035722764,3.4896683657633384e-23,0.9999999999952867,0.9999999999964178,203,2.2409247200806033e-16,-25.696842049973565,-1.195388613966185,3.2547097348213684e-23,0.9999999999954481,0.9999999999972699,236.0,269,False,False,False
192,RNPC3,1.948806654737938e-16,-25.78804663381152,-1.1517909294733413,9.375612617194402e-23,0.9999999999922743,0.9999999999964178,284,1.562806706543111e-16,-25.871793401634125,-1.2236248430340524,1.5829538759039447e-23,0.9999999999968255,0.9999999999972699,238.0,284,False,False,False
276,MIGA1,1.165482719601561e-16,-26.037034885501132,-1.1917099346636988,3.3533109280980337e-23,0.9999999999953796,0.9999999999964178,201,2.259936622545746e-16,-25.69272594686381,-1.1947242965478233,3.3101696166104813e-23,0.9999999999954094,0.9999999999972699,238.5,276,False,False,False
247,DUSP2,1.2631452898934091e-16,-25.998228571248216,-1.185488317982716,3.938843819899773e-23,0.9999999999949925,0.9999999999964178,231,1.9065941991407664e-16,-25.775428579112635,-1.208072066922437,2.355994448214379e-23,0.9999999999961272,0.9999999999972699,239.0,247,False,False,False
194,DDHD1,1.8706748842386477e-16,-25.807958097221952,-1.154983231944783,8.63890658171413e-23,0.999999999992584,0.9999999999964178,285,1.555706662481787e-16,-25.873995759582805,-1.223980292037093,1.5686033974117457e-23,0.99999999999684,0.9999999999972699,239.5,285,False,False,False
231,MFN2,1.3494909255270202e-16,-25.966294516153496,-1.1803684952504194,4.495749285733832e-23,0.9999999999946502,0.9999999999964178,250,1.75556949275994e-16,-25.815470584582137,-1.214534636248379,1.9975321534682385e-23,0.999999999996434,0.9999999999972699,240.5,250,False,False,False
280,RGS2,1.1578228661656183e-16,-26.040212055207917,-1.192219313934227,3.3093781220300637e-23,0.99999999999541,0.9999999999964178,202,2.2526098885285046e-16,-25.694308161408546,-1.1949796576633314,3.288741211665295e-23,0.9999999999954243,0.9999999999972699,241.0,280,False,False,False
250,TAX1BP1,1.2541254276779647e-16,-26.001687085231044,-1.186042803733327,3.88279170879646e-23,0.9999999999950282,0.9999999999964178,234,1.850791624057006e-16,-25.78984934844659,-1.2103995033348087,2.2201012371121672e-23,0.9999999999962406,0.9999999999972699,242.0,250,False,False,False
239,TBK1,1.310888704092981e-16,-25.98031599713583,-1.1826164871468725,4.242225881197289e-23,0.9999999999948032,0.9999999999964178,245,1.7951718797632747e-16,-25.804653293275962,-1.212788782259165,2.0886698676792857e-23,0.9999999999963535,0.9999999999972699,242.0,245,False,False,False
274,BNIP3,1.1723274191089242e-16,-26.034213094113305,-1.1912575313704012,3.3928135363002164e-23,0.9999999999953525,0.9999999999964178,214,2.1314677287035845e-16,-25.721226627173564,-1.1993241566242272,2.9445250362410277e-23,0.9999999999956704,0.9999999999972699,244.0,274,False,False,False
290,IFIT3,1.0975190651319256e-16,-26.06596939012283,-1.1963488549032524,2.9736256426357056e-23,0.999999999995649,0.9999999999964178,200,2.3051493807425285e-16,-25.683072055402324,-1.1931662091817323,3.44394237852146e-23,0.9999999999953176,0.9999999999972699,245.0,290,False,False,False
229,CCN1,1.3588693527333353e-16,-25.96294736468143,-1.1798318636781278,4.558453769157734e-23,0.999999999994613,0.9999999999964178,263,1.699848237334587e-16,-25.83110277138965,-1.2170575890769173,1.8727423277747415e-23,0.9999999999965471,0.9999999999972699,246.0,263,False,False,False
272,MX1,1.1796975364831888e-16,-26.031192691764428,-1.1907732858036983,3.435607102176873e-23,0.9999999999953233,0.9999999999964178,220,2.0291322746379965e-16,-25.745161307746812,-1.2031870883302005,2.668569053509015e-23,0.9999999999958783,0.9999999999972699,246.0,272,False,False,False
221,MEOX2,1.3990029597056891e-16,-25.948874890424555,-1.1775756962923605,4.831693906497675e-23,0.9999999999944539,0.9999999999964178,274,1.6376830158291755e-16,-25.849146774883774,-1.2199697964484275,1.7382707332334548e-23,0.9999999999966734,0.9999999999972699,247.5,274,False,False,False
241,LATS1,1.303603988159472e-16,-25.98300735554551,-1.1830479787919446,4.1952080924527735e-23,0.999999999994832,0.9999999999964178,257,1.736123046269668e-16,-25.820870189676672,-1.2154061041443296,1.953523915949597e-23,0.9999999999964735,0.9999999999972699,249.0,257,False,False,False
235,RRN3P1,1.3211274746631038e-16,-25.976557931400112,-1.1820139758051051,4.308752969006843e-23,0.9999999999947626,0.9999999999964178,264,1.6991545426041227e-16,-25.8313005307653,-1.2170895064012377,1.8712141367549026e-23,0.9999999999965485,0.9999999999972699,249.5,264,False,False,False
208,MFN1,1.5034533557599637e-16,-25.914027143358844,-1.1719887363191546,5.580101059849006e-23,0.9999999999940398,0.9999999999964178,293,1.5009099004081907e-16,-25.891332165698305,-1.226778296908988,1.460047458729725e-23,0.9999999999969512,0.9999999999972699,250.5,293,False,False,False
210,FAM184A,1.4898973291971244e-16,-25.91841338423031,-1.1726919597480754,5.479927719131868e-23,0.9999999999940935,0.9999999999964178,292,1.5101843611957679e-16,-25.88835477662651,-1.2262977619542281,1.4781471325598713e-23,0.9999999999969325,0.9999999999972699,251.0,292,False,False,False
299,THY1,1.0197301588073094e-16,-26.101324933903353,-1.2020172273108065,2.5670402284183295e-23,0.9999999999959575,0.9999999999964178,204,2.219412004096152e-16,-25.70154105891097,-1.1961470093228892,3.192519726088343e-23,0.9999999999954917,0.9999999999972699,251.5,299,False,False,False
262,TEAD4,1.2211561441933985e-16,-26.014539425043605,-1.188103353242006,3.681328259998361e-23,0.9999999999951589,0.9999999999964178,243,1.8040875863595922e-16,-25.802250259750547,-1.212400945272269,2.10946811084824e-23,0.9999999999963354,0.9999999999972699,252.5,262,False,False,False
288,MTOR,1.1150501360130652e-16,-26.058341172120777,-1.19512586196302,3.06938196437249e-23,0.9999999999955795,0.9999999999964178,218,2.0372812414294175e-16,-25.743212515258378,-1.2028725634603616,2.6900459644502495e-23,0.9999999999958618,0.9999999999972699,253.0,288,False,False,False
217,INF2,1.4278183548089256e-16,-25.93901298339938,-1.175994587484803,5.032781410255414e-23,0.9999999999943396,0.9999999999964178,291,1.5103655877021832e-16,-25.888296775983157,-1.2262884009550918,1.4785019177382116e-23,0.999999999996932,0.9999999999972699,254.0,291,False,False,False
263,RND3,1.2071710523017218e-16,-26.02009424056121,-1.1889939282308821,3.5974914635045624e-23,0.9999999999952144,0.9999999999964178,246,1.7780662248309862e-16,-25.809296675530714,-1.2135381997615184,2.0490548921918873e-23,0.9999999999963882,0.9999999999972699,254.5,263,False,False,False
282,LONP1,1.1445141000671834e-16,-26.045781603926535,-1.1931122510214098,3.2337351078860453e-23,0.9999999999954627,0.9999999999964178,229,1.9187316931997813e-16,-25.77234676586001,-1.2075746784534738,2.3860867354418623e-23,0.9999999999961026,0.9999999999972699,255.5,282,False,False,False
300,TSC1,9.036348924024026e-17,-26.159342227639137,-1.21131884147956,2.01580320406025e-23,0.9999999999964176,0.9999999999964178,213,2.1324039958555264e-16,-25.721012889712163,-1.1992896605208063,2.947112424753745e-23,0.9999999999956685,0.9999999999972699,256.5,300,False,False,False
224,AFG3L2,1.3781916671829842e-16,-25.956122046915223,-1.1787375956012762,4.689012455614794e-23,0.9999999999945364,0.9999999999964178,290,1.531205235167864e-16,-25.88167222800567,-1.2252192337129528,1.519583392852521e-23,0.9999999999968897,0.9999999999972699,257.0,290,False,False,False
260,GABARAP,1.2220115613032875e-16,-26.01420168373009,-1.1880492049151041,3.6864875906119114e-23,0.9999999999951555,0.9999999999964178,256,1.744819884445355e-16,-25.81844808993945,-1.2150151899710109,1.973144684750762e-23,0.9999999999964558,0.9999999999972699,258.0,260,False,False,False
268,TRDMT1,1.1951040495249346e-16,-26.024938125924475,-1.189770523446301,3.5259291619613266e-23,0.9999999999952622,0.9999999999964178,253,1.7510705711235347e-16,-25.816714548766317,-1.2147354055326594,1.9873072940173714e-23,0.9999999999964431,0.9999999999972699,260.5,268,False,False,False
255,ULK1,1.2384446449074307e-16,-26.007758060331806,-1.1870161319322012,3.786302829618525e-23,0.9999999999950904,0.9999999999964178,266,1.6918768281052293e-16,-25.833380053652796,-1.2174251304707053,1.8552191255015964e-23,0.9999999999965633,0.9999999999972699,260.5,266,False,False,False
232,MTFR1L,1.3317464178629994e-16,-25.9726903616854,-1.1813939082538536,4.37829703046673e-23,0.9999999999947206,0.9999999999964178,296,1.4514339221708118e-16,-25.90752661074327,-1.2293919952632812,1.3653760039478696e-23,0.9999999999970517,0.9999999999972699,264.0,296,False,False,False
251,AKT1,1.2538333343062157e-16,-26.001799490594884,-1.1860608251069145,3.8809832682318426e-23,0.9999999999950294,0.9999999999964178,279,1.6026665166575972e-16,-25.859608496908,-1.221658263423484,1.6647309556143554e-23,0.9999999999967445,0.9999999999972699,265.0,279,False,False,False
