,baseMean,log2FoldChange,inferential_status
DNAJC18,105.6198247627037,0.22571244842369617,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NQO2,230.75108331599657,0.16037222810944474,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
AFAP1L1,772.8794301173317,-0.19196057394516636,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TMEM202-AS1,6.851295351731532,-0.6309229018004201,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PMPCA,161.54478353409198,0.19464839201459708,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CCDC149,118.46030261190067,-0.1893164214616411,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MANBAL,110.64575914418867,0.23161827435198393,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DGCR6L,225.37748962768833,-0.17141830413784692,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
COG3,102.17614649238263,0.19060468188129615,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
OST4,2274.409869292313,-0.14774144818977597,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FOXN3-AS1,9.206307069127975,-0.5666431089489985,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZFYVE28,122.1133591147709,-0.2160270639797377,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TCF20,91.98678877722838,0.20322265024194028,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SERPINE1,822.5301800428261,0.32871494391593253,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CTSS,375.00466271967787,0.2616572009384306,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MRPL50,225.24900351897546,0.16106034458460777,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CKAP2,130.1311819669639,0.2241528454228236,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ARAP3,331.18721621800535,0.1884837888396799,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PRPF6,454.7761978352358,-0.17066898264664185,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CSGALNACT2,131.1319611478628,0.23098068936593755,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TTC3,910.1264935972594,-0.1355337525556108,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FBXO33,145.57015079313666,0.17447218907049167,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SMIM2-AS1,8.462394695047347,0.6380508700082153,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MRPL20,765.4395726390085,0.1282672997832859,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EIF5A2,12.37417166102691,0.5917313613214341,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC01003,78.41563833673287,-0.22120646729009547,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TCP1,825.629959755655,-0.14124012324207957,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SREK1,706.6527238125839,0.13096036995127147,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC43A1,46.16516191458114,-0.3484642714162068,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ERICH1,537.0147012767605,-0.16098085928132563,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NEDD1,124.59006560372268,0.19422558771513862,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC01588,12.225767207576244,0.5239417635451125,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CDC40,338.39429912921076,-0.17011351657856322,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
STPG1,50.72838018380828,0.2677390617595665,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DUOX1,7.935520572865744,0.6216103769457028,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ADAM22,24.921507071222532,-0.37095133113405515,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CCDC157,19.520444139249037,-0.4756092258021557,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
VPS29,572.3816936458206,0.1454364009289834,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LRPAP1,503.7941480673279,-0.13620746034467138,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PDHB,293.98499574251167,-0.14290805668904763,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CA11,24.060826929634622,0.4130200872618084,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MTIF2,137.61898542324164,0.17123130626665609,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HMGCS1,271.2060134709971,-0.21511793921506542,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GBP2,577.4964900411788,0.18457692474499754,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PDCD10,492.9552867667189,0.14309549486190246,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SRC,4.527746269003126,0.7567746692158124,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
UBE2D1,232.0122618119126,-0.1986044409974582,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RAB11FIP4,4.108000755814728,0.8083194354360965,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TXNDC5,21.595999208417147,0.4447867857597812,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC00654,5.150351635502064,0.658625563354461,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DCLRE1A,13.47368381179163,0.48255211840311096,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLAMF7,18.827207197372104,-0.7574635450526552,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
METAP2,771.4774553570743,0.14621386692137514,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ADCK2,57.93581899996859,0.36170108244034294,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PGGT1B,228.51537629371646,-0.1786284285577794,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MSC-AS1,4.782684577499684,0.8230182250308896,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
THEMIS2,41.487767830201314,0.2772531095044121,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PRMT3,42.33759613115829,0.3019137013710728,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NUDT18,50.64691267326959,0.28115455471263784,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZDHHC7,124.38386487943943,0.2344012123184981,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
THSD4,68.64588546812159,0.3180064702587814,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
WDR41,90.39380625692085,0.19230317909968694,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF557,51.88355938643896,0.3037199100973047,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NDUFB7,942.3373348091426,0.12636542976236464,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SZT2,99.2110329163455,-0.2143541850719252,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GPR173,9.17475596598761,0.5491503653407084,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RILPL1,172.9758862364224,0.17174376791173324,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SMARCAD1,174.8147847029633,0.22331116712699592,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TSTD1,13.543745721374702,0.6661925933114781,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LAP3,1211.586391203066,0.2150599552182534,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SCRN1,13.511503622184703,-0.5457186479143483,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CTDP1,74.43380661144876,0.2303728631498622,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TTC5,106.54577468295234,0.21733030024014377,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TBC1D10C,16.640018316372966,0.7335269241976381,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MAML2,391.0030479555953,-0.14408092680234844,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PRR19,8.846935816416059,-0.5579221255539496,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SNAPC4,35.43334129028929,0.33457527317418023,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF337,76.62509119867136,-0.2188536779667052,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LEMD2,137.66904293710158,0.1917348912641308,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
STIP1,347.5834421586642,0.17897211899484508,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CHMP7,116.43043676867754,0.18221895679648586,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC35E3,176.64397587949148,-0.2236011716353457,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
BET1L,87.03092798516855,-0.2133454751551249,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FAM219B,121.62694129448332,0.17610287549587464,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DCTN1,325.0787831384305,0.17477024748371903,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PLCE1,28.91606081926687,0.3793735570553537,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
BTBD9,34.95840922441508,0.31968850359443324,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NXF1,228.52578391627907,0.23886167808118405,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MHENCR,36.58292284922509,0.34856994360875504,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
POLM,78.29718447228504,0.20687704333569323,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EEF1AKMT2,109.65397301187464,-0.2240644841041518,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FAM76A,121.03251867489486,0.22109971716371413,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PECR,22.042635823907336,0.40004918008303514,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CPEB4,425.0403725802854,-0.23248109164087502,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HUS1,127.70027854861185,0.20692980452051546,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF845,36.9217322948734,0.31371939881426714,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
XIST,3136.568542062471,-1.3242033354448355,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CGGBP1,496.2787254976138,-0.1250603427486839,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TPI1,1573.7346140247823,0.12895927243964814,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TRMT6,86.49468757701457,-0.23236673600519914,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ENO3,4.68986465508452,-0.6599114743975256,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
C19orf44,18.823241466053453,0.3990741107029756,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LAMP2,567.4631976463468,0.14154238858360213,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RANBP10,104.0602339000268,-0.18880309960510136,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
KBTBD11,17.632362103452184,-0.44136856209266595,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HMGXB4,258.4894633586642,-0.15047742891470572,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DUSP15,8.358110442514606,-0.5404324860486812,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC2A13,50.803601747131616,0.38482518350950196,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
REXO2,902.5394592018125,-0.1309575723838431,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DNTTIP1,151.36421921134936,-0.17193804510871533,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TRBC2,83.91645496259018,0.9501955654153865,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
COMMD2,280.8866883780589,-0.17063431920430325,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NSA2,988.4315733301585,-0.15748804643223852,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
VMA21,305.81073976195796,0.15047556119394595,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
UBR4,218.26308236585572,-0.16888294903600515,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF236,104.43095131361306,-0.1923309594771127,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TMEM234,56.536707525176276,0.2495420071740471,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ALG14,64.94446069148621,0.2797501892479772,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ANKRD35,9.290187325742114,0.5586499007500155,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DUS2,23.33787165786719,0.3635374340158727,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GGT7,12.7165261942643,-0.4821469729210336,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CIZ1,138.41588751849923,0.18032409769972002,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
WDR61,252.90578712771094,0.1617260028125901,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DCPS,93.23157803612436,0.20972944772947183,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
COP1,148.4985263853473,0.18179178385624803,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZADH2,180.516712991784,-0.18458818729358292,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PFDN6,216.27342915696894,0.16187565635122358,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DZIP3,43.829953207265206,-0.2635455758486,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ATXN7L2,5.329793172915629,0.6696995720670347,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ILKAP,156.8519330733036,-0.17277013406073452,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NSMCE2,140.16052304885037,-0.16934063598632385,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CAPN12,10.902896945106189,0.5250063298375535,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF569,44.914934778543035,-0.2649353498343994,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ILF2,688.0724220248866,-0.13796897762312524,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LMF2,256.3509860738836,0.1606100533047616,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZFP82,47.126830258138924,0.2567739572947302,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MARCKSL1,2108.5144527492166,0.1727964214238678,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
OAZ1,2618.7787763646215,-0.1309528733085095,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DNASE1L1,229.17649430569222,0.20707588704337526,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DPH5,82.19514503569158,0.2264031100450169,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CBY1,186.14553507381743,-0.17710643903847412,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TCIRG1,213.41144636728077,0.16768681084515563,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SAP30L,225.82236684585385,-0.15874061951372512,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ACBD3,500.94845412179774,-0.16169088035422277,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TOX2,83.40412326730947,-0.3598307487792408,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RNF185,62.61997648548236,0.2668948175679254,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PIGK,168.18900272154397,0.19932530455033218,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MIAT,28.046688800026093,0.3690554413121535,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ARHGAP31,584.50051730755,-0.16184875925981704,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MAP2K6,91.44715389626937,0.24748436433350152,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HINFP,76.34543014836935,0.2703048499444438,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
UBXN7,323.00804121551107,-0.15913769079437232,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
IGSF22,3.6551948349452204,0.873726822842838,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PCBP4,64.10764074066148,0.2698602946250864,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PLLP,55.876376858439635,-0.38257013837299036,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CAPN10-DT,10.663184581312377,0.49956791194026523,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NOC2L,245.06099429655367,0.2038671007686223,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
C20orf204,55.66699672120358,0.2742690192872707,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MAP3K8,357.90317535293394,-0.30825382995961936,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
VPS9D1,25.16032803816592,0.3787914053096408,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF280C,28.11912124305257,0.34162403261586943,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
IPO8,204.0935755129744,0.1650066656116517,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EID1,3164.7948513413353,-0.11113023552921014,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SPATA5L1,52.8090480756999,-0.28328033895501026,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
WDR83,69.23217644651484,0.2734930798461975,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PARK7,1635.7162089664466,0.1203589930374962,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
IMMT,275.4939229304644,0.14663904375212647,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
C11orf98,11.864438180658292,0.5761444045859427,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF69,19.058079416985247,0.38086451210833805,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SH2D4A,34.28019176843613,0.3343854489503967,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RWDD3,9.620260490211889,0.5324294809536831,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FGD5-AS1,606.3496189172029,0.15033812419213677,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ERI2,29.811456396895174,0.3230823096902041,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SPRYD7,131.3402098117528,0.16987560557143755,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CUL2,253.99689818469807,0.14572977019264965,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PPWD1,173.3234102214187,-0.17410900857794387,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF253,39.38655700347059,-0.2582298862433059,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
OGA,618.8108636962791,0.15052768623035168,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF480,137.28653005262635,0.22068446737442068,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF14,28.51049055264332,-0.3276272710982234,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF585A,41.329019756195535,0.3059589971303271,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TNFAIP8,98.18804605724006,-0.27581795949593185,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CPSF7,161.21005433555007,0.21442501168668815,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ECHS1,429.7484928906949,0.1368991860809357,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CCDC171,37.15971186732617,-0.3411167329111347,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SPN,26.291372287345457,-0.6720384900715721,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EDEM2,155.6505092930663,0.1744635966958592,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MOB4,351.4513860008272,-0.15034700540739968,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LMBR1L,216.39929064564802,0.1510851684309868,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PKD2L2,3.8890384599281833,0.7947398129808455,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ROBO1,384.359056938286,-0.5661518189285114,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NYNRIN,116.87586455324553,-0.21362169076750664,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SYNGR2,490.4004532952991,-0.16273152206682218,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DDX11,48.13808664124112,0.29977289223261955,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
E2F7,18.56134962118328,0.5354669630880394,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PTGER4,116.65716804924247,-0.41494508546735603,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SRP19,306.8075487542325,0.14589807720459913,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
BCL9,45.49322541411315,0.3089742207214903,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CRYBB1,3.2452402846723385,-1.043862291355843,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LBX2-AS1,17.547114738137083,0.3998979294606828,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
COX6C,2158.9513657374305,0.13534967858890046,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TRIM16L,14.499370023906978,-0.4075846121372195,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
COG6,107.29009496656042,0.19739317506620735,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TBX3,168.49931875443409,0.3606210747882526,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TMSB10,27654.028547267728,0.1572332571683268,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ALKBH2,62.476941299300606,-0.2820212555034743,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF710-AS1,5.536423989512825,0.6322543838927208,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TP53I13,116.69399836340673,-0.22581004537308214,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PPT1,311.29098420811516,0.16189783329344412,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CDK13,472.9401369329172,0.14953725434161053,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CDYL,259.26349917041716,-0.17497163786028697,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NUDT16L1,149.94765345861518,0.19104435446674065,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TTC26,22.507453032459978,0.3670204656859816,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
C1D,233.27977915519094,-0.16511017536791883,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
C2orf74,15.447581265242162,0.45458868530311497,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NKAP,307.3997523284337,-0.15908288354944838,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DMKN,6.899897017595582,-0.6860218871267628,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NDUFA4L2,100.33490040834059,0.32276708406417487,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FUT8,157.4769072668294,-0.23864507384655753,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CHD4,607.1311671778149,0.14296928509741763,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ASAP2,453.83610507689355,0.1577592618258335,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PVR,140.6806552794451,0.22338841042224425,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZHX1-C8orf76,6.844567639361684,0.5948063885959954,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CCDC125,35.41773193540988,-0.2923160518893578,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CD81,6344.493797866278,0.16451922860021911,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PPCDC,79.83854008315484,-0.22964351416451154,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SNX6,984.981452760646,-0.12167439212984923,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TPGS1,334.1118586012343,0.22132851061685455,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TBC1D31,21.10735908689918,0.35671528355996535,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF385C,5.248895282350564,-0.9748926229861532,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF584,31.314920583423035,-0.3170817018086522,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
