"fit_id","pathway","NES","pval","padj","size","leading_edge_count","leading_edge_genes"
"omit_hoa1","HALLMARK_ADIPOGENESIS",0.795197277042382,0.911764705882353,0.932002757049957,190,61,"APOE;RETN;ITIH5;ATP1B3;COL15A1;UCP2;RAB34;UQCR11;ANGPTL4;ABCA1;COL4A1;SCARB1;NMT1;ME1;PPM1B;PRDX3;NDUFA5;GPAT4;GBE1;MRPL15;REEP5;SQOR;UQCR10;ALDOA;UQCRQ;COX7B;PDCD4;GPHN;MCCC1;MYLK;PHLDB1;AK2;UQCRC1;CHCHD10;DECR1;YWHAG;UBQLN1;DGAT1;DNAJC15;TANK;CS;ESRRA;DRAM2;TALDO1;IFNGR1;MGLL;ACLY;GRPEL1;LAMA4;IDH3A;NDUFB7;MTCH2;PIM3;NDUFS3;MDH2;STAT5A;ATL2;IDH3G;ELOVL6;ACAA2;ARAF"
"omit_hoa1","HALLMARK_HEDGEHOG_SIGNALING",0.689550105401926,0.913362701908957,0.932002757049957,29,6,"NRCAM;VEGFA;L1CAM;HEY1;RTN1;VLDLR"
"omit_hoa1","HALLMARK_MYC_TARGETS_V2",0.607180025032079,0.987738419618529,0.987738419618529,57,17,"MCM4;SRM;CBX3;IMP4;RRP12;IPO4;WDR43;NDUFAF4;MAP3K6;RABEPK;FARSA;PLK4;BYSL;SORD;MYBBP1A;GRWD1;NOC4L"
"omit_hoa2","HALLMARK_ALLOGRAFT_REJECTION",2.31918720742401,3.16865000754096e-15,1.58432500377048e-13,178,59,"MMP9;ITGB2;GZMA;GZMB;PRF1;CD8B;CD3D;CD2;CCL4;CD3E;CD3G;IL10;IL2RG;LTB;INHBB;CRTAM;CCL5;CD247;WAS;LCP2;ITGAL;NCF4;HLA-DOA;GPR65;PTPRC;HCLS1;CD8A;LCK;CD1D;TGFB1;IGSF6;KLRD1;HLA-DMB;IFNG;TLR6;SPI1;ZAP70;CD7;ITK;NLRP3;IL2RB;TIMP1;IL1B;SIT1;TLR1;IL18;CSK;LY75;NCK1;NME1;PTPN6;CD74;CTSS;EIF3J;HLA-DRA;BCAT1;CD96;CXCR3;BRCA1"
"omit_hoa2","HALLMARK_INTERFERON_GAMMA_RESPONSE",1.85585048367367,1.36524663980366e-06,3.41311659950915e-05,190,77,"HLA-DRB1;GZMA;CD69;CXCL10;IL10RA;CCL5;ISG15;LGALS3BP;PSMA2;LCP2;SAMHD1;OAS3;LY6E;RSAD2;RNF213;PDE4B;IFIT1;C1R;IL2RB;IFI27;MX2;HERC6;CMPK2;CSF2RB;FPR1;SERPING1;OAS2;IFI44L;USP18;OASL;CFH;PTGS2;ZBP1;C1S;PTPN6;EPSTI1;CD74;TNFAIP6;IFIT3;SELP;CASP7;TNFAIP2;IL18BP;IFIT2;MX1;XAF1;LYSMD2;MYD88;STAT4;SOCS1;SAMD9L;CD274;MVP;TRIM14;CASP3;PML;FCGR1A;STAT2;HLA-DQA1;IFI44;TAPBP;PARP12;KLRK1;NOD1;TRAFD1;CIITA;TOR1B;SP110;HLA-DMA;PSMA3;NMI;IFITM3;IL4R;PFKP;EIF4E3;PTPN2;NLRC5"
"omit_hoa2","HALLMARK_TNFA_SIGNALING_VIA_NFKB",-1.78398815114141,8.06159986871622e-06,0.000134359997811937,193,57,"TNFSF9;NFIL3;BCL6;GADD45B;SLC2A3;CD83;JUN;KLF10;ZFP36;CCND1;MYC;JUNB;LDLR;PLK2;CCRL2;ETS2;CEBPD;TNFAIP3;RHOB;PNRC1;BMP2;SQSTM1;ID2;TIPARP;CCNL1;LITAF;DNAJB4;KLF4;PLPP3;TRIP10;CDKN1A;IER5;NFAT5;CXCL2;SOCS3;F2RL1;IL6ST;DUSP5;ATF3;SNN;PFKFB3;REL;BTG2;EFNA1;PPP1R15A;CFLAR;BHLHE40;CXCL3;HES1;IER2;GADD45A;IFNGR2;NFE2L2;RIPK2;INHBA;EGR3;IRF1"
"omit_hoa2","HALLMARK_COAGULATION",1.89315865676303,1.17384772999641e-05,0.000146730966249551,97,31,"MMP9;CTSK;APOC1;C1QA;BMP1;DUSP14;PLAU;CFI;C1R;CTSB;DUSP6;CFD;SPARC;MMP15;SERPING1;MMP14;F3;MMP2;TIMP1;THBS1;KLF7;CFH;FYN;PDGFB;ITGA2;SERPINA1;LGMN;C1S;WDR1;VWF;PRSS23"
"omit_hoa2","HALLMARK_COMPLEMENT",1.75839198613136,1.57636381256477e-05,0.000157636381256477,172,55,"GZMA;GZMB;APOC1;FCER1G;GZMK;GNG2;C1QA;CDH13;CCL5;WAS;LCP2;LTF;FCN1;LCK;S100A12;DOCK10;C1QC;SPOCK2;C1R;CTSB;DUSP6;APOBEC3G;MMP15;ATOX1;SERPING1;MMP14;F3;TIMP1;CFH;PIK3CA;MMP13;FYN;ME1;PDGFB;PDP1;FDX1;RASGRP1;S100A9;SERPINA1;LGMN;C1S;DOCK9;PIK3CG;CTSS;ITGAM;CASP7;SIRT6;COL4A2;CSRP1;KYNU;CASP9;PHEX;GNGT2;XPNPEP1;APOBEC3F"
"omit_hoa2","HALLMARK_FATTY_ACID_METABOLISM",-1.72509109781425,0.000190369720105764,0.0015864143342147,136,21,"XIST;HSP90AA1;HSPH1;HMGCS1;ACSM3;MGLL;CD36;ACADS;GABARAPL1;AQP7;INMT;UGDH;CA4;EHHADH;KMT5A;IDI1;ALDH9A1;ODC1;SERINC1;EPHX1;MAOA"
"omit_hoa2","HALLMARK_KRAS_SIGNALING_UP",1.62777960372628,0.000268554561793703,0.00191824686995502,169,41,"SPP1;MMP9;ITGB2;CCL20;FCER1G;CXCL10;SLPI;IL10RA;IL2RG;CXCR4;MPZL2;JUP;F13A1;ANGPTL4;IKZF1;RETN;PLAU;GALNT3;PDCD1LG2;ALDH1A3;DUSP6;MMD;DOCK2;IL1B;GPNMB;CFH;PTGS2;GLRX;PRELID3B;GUCY1A1;ETV5;ITGA2;TMEM176B;ETV1;LCP1;SPON1;CLEC4A;IL7R;CTSS;EPB41L3;MALL"
"omit_hoa2","HALLMARK_TGF_BETA_SIGNALING",-1.99739619831765,0.000353146680579028,0.00220716675361893,52,27,"SMAD7;KLF10;ID3;SKIL;JUNB;ID1;BMP2;ID2;ARID4B;CDKN1C;HIPK2;NCOR2;PPP1R15A;BMPR2;SMAD6;ACVR1;IFNGR2;FNTA;ENG;TRIM33;UBE2D3;SPTBN1;PMEPA1;SLC20A1;CDK9;SKI;TJP1"
"omit_hoa2","HALLMARK_INFLAMMATORY_RESPONSE",1.58330668325204,0.000457299745489863,0.00249832950992385,178,39,"APLNR;SELL;CCL20;CYBB;CD69;CXCL10;IL10;CSF3R;IL10RA;CCL5;LCP2;LY6E;RNF144B;LCK;CD48;PDE4B;NLRP3;IL2RB;ITGA5;ABCA1;KCNJ2;OSM;FPR1;MMP14;F3;TIMP1;IL1B;CSF3;TLR1;IL18;RASGRP1;HAS2;IL7R;PTAFR;TNFAIP6;GPR183;MSR1;SLC31A2;LAMP3"
"omit_hoa2","HALLMARK_UV_RESPONSE_DN",-1.62084083783163,0.000499665901984771,0.00249832950992385,137,49,"SMAD7;RND3;CDKN1B;MYC;PRKAR2B;LDLR;MGLL;ID1;GJA1;PPARG;MT1E;TGFBR3;PLPP3;GCNT1;NR1D2;ATXN1;TGFBR2;SYNE1;INSIG1;NRP1;NR3C1;TFPI;BHLHE40;SNAI2;PRDM2;CDC42BPA;NIPBL;AGGF1;MAGI2;DYRK1A;MRPS31;ATP2C1;PLCB4;SFMBT1;PHF3;YTHDC1;LPAR1;DUSP1;ICA1;ARHGEF9;AKT3;NFKB1;TJP1;CAV1;MAPK14;DBP;NEK7;RUNX1;PMP22"
"omit_hoa2","HALLMARK_INTERFERON_ALPHA_RESPONSE",1.71010254413481,0.000692463856157355,0.00314756298253343,94,40,"SELL;CXCL10;ISG15;LGALS3BP;LY6E;RSAD2;NCOA7;OAS1;IFI27;HERC6;CMPK2;IFI44L;TRIM5;USP18;SAMD9;OASL;GMPR;C1S;EPSTI1;CD74;IFIT3;LAMP3;IFIT2;MX1;SAMD9L;IFITM1;TRIM14;STAT2;IFI44;PARP12;PROCR;TRAFD1;SP110;PSMA3;NMI;IFITM3;IL4R;TENT5A;HELZ2;CD47"
"omit_hoa2","HALLMARK_G2M_CHECKPOINT",-1.571804454713,0.000818510014435641,0.00341045839348184,192,50,"MT2A;MEIS2;NOLC1;CCND1;CDKN1B;MYC;EZH2;CKS2;FBXO5;NUP98;TRA2B;HNRNPU;ESPL1;CDC27;SFPQ;XPO1;CCNT1;KMT5A;TLE3;TOP1;ODC1;SQLE;EWSR1;PURA;CTCF;STAG1;HSPA8;CUL3;RAD23B;AMD1;CCNF;GSPT1;MCM6;ORC5;LBR;NASP;PDS5B;BUB3;MCM5;YTHDC1;HNRNPD;RASAL2;SMC4;NUMA1;MTF2;E2F4;CUL1;HMGB3;BCL3;E2F2"
"omit_hoa2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1.52663846104846,0.00102949828516721,0.00395960878910466,187,42,"SPP1;COL1A1;AREG;CTHRC1;COL1A2;TGFBI;POSTN;COL6A2;LUM;CD44;MGP;DCN;BMP1;ANPEP;TGFB1;FSTL1;GLIPR1;ITGA5;SPARC;COL4A1;MMP14;LAMC1;MMP2;TIMP1;PLOD1;THBS1;SLIT2;FAP;ITGA2;FBLN5;COL3A1;FBLN2;ITGB1;EFEMP2;TNC;COL5A1;BGN;MFAP5;SFRP1;APLP1;COL4A2;PDLIM4"
"omit_hoa2","HALLMARK_HYPOXIA",-1.49391979573318,0.00383038181412241,0.0136799350504372,174,30,"AKAP12;MT2A;NFIL3;SLC2A3;JUN;HOXB9;NOCT;ZFP36;CDKN1B;DDIT3;KLHL24;TNFAIP3;PNRC1;TIPARP;MAP3K1;MT1E;CDKN1A;SELENBP1;TGFB3;PCK1;PLIN2;CDKN1C;WSB1;CSRP2;ATF3;PFKFB3;NR3C1;EFNA1;PPP1R15A;BHLHE40"
"omit_hoa2","HALLMARK_DNA_REPAIR",1.49905269725385,0.00518074267563263,0.0172691422521088,148,58,"COX17;DDB2;TYMS;HCLS1;ZWINT;ADA;PDE4B;CMPK2;TAF13;MPC2;POLR2F;APRT;RFC4;ITPA;DGCR8;NME1;RPA3;BRF2;DUT;BCAP31;TAF6;MRPL40;AK1;USP11;SEC61A1;AK3;POLR2D;POLH;PCNA;ERCC3;TK2;LIG1;GTF2H5;DGUOK;CANT1;POLD1;POLD4;TARBP2;POLR3C;POLR2J;SUPT4H1;HPRT1;GTF2A2;TAF9;NELFE;CDA;ELOA;ADRM1;POLR1C;GTF2H3;GSDME;CSTF3;ARL6IP1;RBX1;SNAPC5;POLR2I;POLR2C;ZNF707"
"omit_hoa2","HALLMARK_UV_RESPONSE_UP",-1.54923241808114,0.00557700191443918,0.0174281309826224,141,40,"DNAJB1;JUNB;RHOB;BMP2;SQSTM1;PPIF;DNAJA1;SELENOW;EIF2S3;CHKA;HNRNPU;CXCL2;IL6ST;EIF5;HLA-F;MSX1;ATP6V1C1;CDKN1C;CREG1;ATF3;ALAS1;BTG2;EPHX1;PRPF3;SPR;MAOA;PRKCD;TYRO3;GLS;AMD1;HMOX1;IRF1;PPP1R2;SOD2;FOS;FKBP4;RAB27A;SLC25A4;MGAT1;STIP1"
"omit_hoa2","HALLMARK_ANGIOGENESIS",1.64792174084132,0.0119918583582088,0.0352701716417905,28,9,"SPP1;S100A4;POSTN;LUM;SLCO2A1;FSTL1;TIMP1;TNFRSF21;COL3A1"
"omit_hoa2","HALLMARK_CHOLESTEROL_HOMEOSTASIS",-1.43976491620506,0.0201526312543821,0.0559795312621725,69,25,"LPL;NFIL3;HMGCS1;LDLR;PNRC1;PPARG;CHKA;IDI1;ATF3;SQLE;GNAI1;CYP51A1;ACSS2;STX5;FDFT1;SC5D;PCYT2;ECH1;ATXN2;HSD17B7;HMGCR;LGALS3;CXCL16;ETHE1;SEMA3B"
"omit_hoa2","HALLMARK_APOPTOSIS",-1.33946542279978,0.0295919620085029,0.0778735842329024,152,45,"HSPB1;GADD45B;SMAD7;JUN;FEZ1;CCND1;CDKN1B;DDIT3;RHOB;BMP2;SQSTM1;FAS;TGFBR3;DNAJA1;BMF;CDKN1A;ANKH;PPP3R1;CTH;SOD1;HMGB2;ATF3;BTG2;SPTAN1;RHOT2;CFLAR;GPX4;GADD45A;CD14;HMOX1;TIMP3;EGR3;IRF1;CREBBP;TIMP2;HGF;DIABLO;SOD2;EREG;SC5D;PLAT;TNFSF10;IGF2R;SLC20A1;ROCK1"
"omit_hoa2","HALLMARK_HEME_METABOLISM",-1.29011053205125,0.0367639576679661,0.0875332325427764,177,56,"SLC4A1;CAT;CA1;BACH1;USP15;GCLM;BTRC;PICALM;SLC25A38;SLC30A1;SELENBP1;SDCBP;CDC27;TOP1;RCL1;CDR2;NR3C1;BTG2;ENDOD1;BMP2K;ALAS2;VEZF1;HDGF;KLF3;NARF;ALDH6A1;RHAG;RBM38;TRAK2;EIF2AK1;ABCB6;TENT5C;ICAM4;ALAD;GCLC;DCAF11;BLVRB;MARK3;E2F2;CAST;GMPS;TNS1;OSBP2;EZH1;MXI1;PDZK1IP1;CCDC28A;KHNYN;ADD1;MFHAS1;ADD2;RAD23A;MPP1;NEK7;BNIP3L;LPIN2"
"omit_hoa2","HALLMARK_MYOGENESIS",1.33518548834561,0.0357583230579531,0.0875332325427764,157,28,"APLNR;COL1A1;AGRN;CDH13;COL6A2;MYOM2;LSP1;IGF1;COL15A1;TGFB1;STC2;BDKRB2;CKB;CFD;SPARC;NCAM1;SCD;IGFBP7;PDLIM7;CNN3;COL3A1;ITGB1;ATP6AP1;PC;AK1;COL4A2;ITGB4;COX7A1"
"omit_hoa2","HALLMARK_APICAL_JUNCTION",1.35259479014667,0.0460501487272956,0.104659428925672,160,31,"MMP9;TGFBI;CD276;RAC2;MPZL2;JUP;CLDN11;BMP1;CADM3;PTPRC;ITGA3;MPZL1;MMP2;CD99;VASP;EVL;SLIT2;JAM3;ITGA2;RSU1;ITGB1;PIK3R3;VWF;ADAM23;ITGB4;TRAF1;ACTN4;MAPK13;CD209;SYK;CD274"
"omit_hoa2","HALLMARK_GLYCOLYSIS",1.28979555179106,0.0670731707317073,0.145811240721103,173,56,"AGRN;TGFBI;CXCR4;SLC16A3;CD44;DCN;ANGPTL4;STC2;KDELR3;CHST1;PLOD1;CHPF2;GLRX;ME1;PYGB;SDC2;B4GALT2;FAM162A;ALDOA;NSDHL;COL5A1;IER3;PC;SPAG4;ALG1;PGAM1;GMPPA;PSMC4;ALDH7A1;AK3;BPNT1;G6PD;B4GALT7;HK2;VLDLR;B4GALT4;PKM;PYGL;GALE;GOT2;NT5E;ENO1;B4GALT1;MPI;MED24;GMPPB;HSPA5;GNE;PRPS1;RRAGD;PFKP;P4HA2;SDC1;DLD;SDHC;HS2ST1"
"omit_hoa2","HALLMARK_HEDGEHOG_SIGNALING",-1.35640919655296,0.1,0.208333333333333,29,6,"NRP2;ETS2;TLE3;NRP1;ADGRG1;LDB1"
"omit_hoa2","HALLMARK_IL6_JAK_STAT3_SIGNALING",1.2394391607037,0.120165745856354,0.225225225225225,75,12,"CXCL10;CSF3R;IL2RG;LTB;CD44;IL3RA;ITGA4;TGFB1;CSF2RB;IL1B;BAK1;TNFRSF21"
"omit_hoa2","HALLMARK_MTORC1_SIGNALING",1.21742176312808,0.116586538461538,0.225225225225225,195,59,"ITGB2;CORO1A;CXCR4;SDF2L1;TRIB3;SLA;EBP;NMT1;RRM2;MCM4;GSR;PSMB5;EIF2S2;FDXR;DAPP1;PDAP1;SLC7A5;SCD;GLRX;DHFR;ME1;TUBA4A;LGMN;M6PR;ALDOA;HSP90B1;PIK3R3;PDK1;PGM1;PPA1;EDEM1;BCAT1;SLC1A4;ARPC5L;EEF1E1;PSMD13;RPN1;MTHFD2L;PSMC4;YKT6;ATP5MC1;PSPH;G6PD;HSPA4;SYTL2;CALR;SHMT2;HK2;TFRC;VLDLR;SLC7A11;POLR3G;PSME3;HMBS;UCHL5;TM7SF2;ACLY;ENO1;ACSL3"
"omit_hoa2","HALLMARK_MYC_TARGETS_V2",-1.25380619580663,0.121621621621622,0.225225225225225,57,14,"NOLC1;MYC;HSPE1;HSPD1;MPHOSPH10;PPRC1;RCL1;SUPV3L1;BYSL;NOP56;MCM5;LAS1L;PLK1;GNL3"
"omit_hoa2","HALLMARK_OXIDATIVE_PHOSPHORYLATION",1.1911171211787,0.143198090692124,0.255710876235936,200,83,"NDUFA7;COX17;NDUFV2;BAX;NDUFA1;ATP5F1E;NDUFB1;COX10;UQCR11;NDUFC2;POLR2F;UQCRFS1;UQCRQ;PDP1;ATP5ME;FDX1;NDUFS6;TIMM10;TIMM8B;NDUFS8;ATP6AP1;CASP7;SDHA;MTX2;ATP5F1D;NNT;ATP5MC1;ATP6V0E1;NDUFA9;ATP6V1G1;ATP6V0B;MAOB;UQCRB;TIMM17A;GOT2;NDUFB8;DLAT;AIFM1;MTRF1;SLC25A3;NDUFS3;MRPL15;COX6B1;COX7C;NDUFB2;NDUFS2;TCIRG1;NDUFB6;SUCLA2;DLD;ATP5MF;SDHC;TOMM22;NDUFB4;OGDH;RHOT1;POR;COX6C;ISCA1;TIMM9;ECHS1;COX7A2;LDHB;DLST;NDUFA3;UQCRC1;ATP6V1H;MTRR;MRPL34;PRDX3;MRPL11;TIMM50;HSPA9;NDUFC1;MRPS22;ATP6V1F;NDUFAB1;NDUFA5;SDHB;COX5A;ACADVL;GPI;DECR1"
"omit_hoa2","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-1.20120913512793,0.166666666666667,0.28735632183908,49,10,"CAT;JUNB;MPO;MGST1;TXN;GCLM;HHEX;SOD1;OXSR1;GPX4"
"omit_hoa2","HALLMARK_ANDROGEN_RESPONSE",-1.1769361735536,0.176706827309237,0.294117647058823,92,16,"AKAP12;HMGCS1;CCND1;UAP1;ANKH;ARID5B;NKX3-1;MERTK;IDI1;INSIG1;FADS1;RPS6KA3;HOMER2;STEAP4;PLPP1;MAK"
"omit_hoa2","HALLMARK_MYC_TARGETS_V1",-1.10495384341566,0.182352941176471,0.294117647058823,195,38,"NOLC1;MYC;SRSF3;HSP90AB1;HSPE1;HSPD1;TRA2B;HNRNPU;PTGES3;PSMC6;CCT4;HNRNPA2B1;XPO1;USP1;ODC1;TCP1;RSL1D1;IFRD1;RPS5;EIF1AX;RPS3;RAD23B;RPL18;HDGF;GSPT1;CNBP;MCM6;RPS6;UBA2;NCBP2;EIF2S1;NOP56;BUB3;FBL;MCM5;PSMB3;LSM2;HNRNPD"
"omit_hoa2","HALLMARK_IL2_STAT5_SIGNALING",1.15582011991645,0.194174757281553,0.294204177699323,189,48,"SPP1;SELL;CXCL10;IL10;CST7;IL10RA;LTB;CD44;IL3RA;GPR65;SMPDL3A;CD48;IL2RB;ITIH5;HOPX;LCLAT1;ADAM19;TNFRSF21;LRIG1;GLIPR2;TLR7;SELP;AGER;MYO1E;APLP1;ETFBKMT;TNFRSF9;TRAF1;RABGAP1L;SOCS1;PLAGL1;CCND2;PRKCH;IFNGR1;CASP3;HK2;BATF;CTSZ;UCK2;RHOH;KLF6;ST3GAL4;NT5E;TGM2;ECM1;EOMES;LIF;TNFRSF4"
"omit_hoa2","HALLMARK_NOTCH_SIGNALING",-1.20097750757987,0.191693290734824,0.294204177699323,31,8,"CCND1;FZD5;LFNG;HES1;CUL1;DTX1;PSEN2;KAT2A"
"omit_hoa2","HALLMARK_E2F_TARGETS",1.06750382333837,0.324550898203593,0.450765136393879,198,60,"LYAR;CIT;TK1;MKI67;RAD51AP1;RRM2;MCM4;CKS1B;MMS22L;JPT1;MXD3;E2F8;TOP2A;CHEK1;ASF1A;NME1;RPA3;CNOT9;BARD1;CENPM;DUT;RAD51C;BRCA1;TUBB;PAN2;WDR90;DCLRE1B;CDCA3;BUB1B;PCNA;DCK;MAD2L1;LIG1;UBE2T;SPC25;TFRC;SPAG5;POLD1;NAA38;CDKN3;CTPS1;NCAPD2;MYBL2;LMNB1;DNMT1;RAD1;ORC6;CDKN2C;CDC25B;UBR7;SUV39H1;PRPS1;CDKN2A;TUBG1;PRDX4;MRE11;POLE;TCF19;TACC3;KIF18B"
"omit_hoa2","HALLMARK_MITOTIC_SPINDLE",-1.05502718900453,0.317647058823529,0.450765136393879,195,45,"PCGF5;FBXO5;UXT;MYH10;ESPL1;CDC27;CLIP1;DST;PPP4R2;MAP3K11;LATS1;EZR;EPB41L2;SPTAN1;ITSN1;RHOT2;KIF1B;ARF6;SOS1;CSNK1D;RAB3GAP1;TIAM1;CDC42BPA;TSC1;ALS2;PCM1;RANBP9;BCAR1;LRPPRC;ECT2;HOOK3;TUBD1;RASAL2;CCDC88A;SMC4;NUMA1;FGD6;SPTBN1;SMC3;STAU1;NET1;FGD4;ROCK1;ARL8A;PLK1"
"omit_hoa2","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",1.07291383939745,0.317708333333333,0.450765136393879,108,20,"LSM1;HYOU1;EIF4EBP1;SRPRB;STC2;IFIT1;KDELR3;CKS1B;SPCS1;SLC7A5;WIPI1;SEC31A;LSM4;HSP90B1;TATDN2;EDEM1;SLC1A4;GOSR2;PDIA5;SPCS3"
"omit_hoa2","HALLMARK_ESTROGEN_RESPONSE_EARLY",1.02951989543941,0.409203980099502,0.552978351485814,163,48,"AREG;INHBB;CD44;BCL11B;STC2;MYBL1;FASN;RAB31;RHOBTB3;ASB13;SLC37A1;SLC7A5;CELSR1;SCARB1;MYOF;PDLIM3;LRIG1;RASGRP1;KRT18;KRT8;PAPSS2;RRP12;PMAIP1;FKBP5;PRSS23;CBFA2T3;CLIC3;SLC1A4;NBL1;MICB;ITPK1;RAPGEFL1;NADSYN1;CANT1;TSKU;CA12;PTGES;TGM2;AQP3;B4GALT1;RHOD;MED24;DEPTOR;ADCY9;SLC1A1;SEC14L2;TMEM164;MREG"
"omit_hoa2","HALLMARK_XENOBIOTIC_METABOLISM",-1.01523907151696,0.4375,0.575657894736842,149,28,"MT2A;TPST1;CAT;ETS2;CD36;ID2;GABARAPL1;FAS;SLC12A4;UGDH;NDRG2;ABHD6;PTGES3;MAN1A1;ALDH9A1;ALAS1;EPHX1;MAOA;SERTAD1;BCAR1;DHRS1;HMOX1;UPP1;PTGR1;ACOX1;ENTPD5;CNDP2;CYP2E1"
"omit_hoa2","HALLMARK_PEROXISOME",-0.998101463850397,0.484615384615385,0.621301775147929,87,16,"CAT;ISOC1;CADM1;EHHADH;ATXN1;SOD1;IDI1;ALDH9A1;FADS1;SIAH1;CNBP;ACOX1;SOD2;ERCC1;SLC25A4;ECH1"
"omit_hoa2","HALLMARK_ESTROGEN_RESPONSE_LATE",0.941920799702227,0.587945879458795,0.734932349323493,152,35,"AREG;CD44;SLC29A1;LTF;PERP;CKB;RAB31;SGK1;SLC7A5;SNX10;SCARB1;TOP2A;MYOF;PDLIM3;S100A9;SERPINA1;PTPN6;PAPSS2;FKBP5;LSR;PRSS23;DUSP2;CLIC3;SLC1A4;NBL1;MAPK13;DNAJC12;ALDH3A2;MICB;ITPK1;RAPGEFL1;BATF;GALE;CA12;PTGES"
"omit_hoa2","HALLMARK_P53_PATHWAY",0.943660106825827,0.608058608058608,0.741534887876351,186,53,"S100A4;INHBB;CDH13;ZMAT3;TRIB3;DDB2;BAX;PERP;NINJ1;TGFB1;TAX1BP3;RPS27L;ADA;AEN;DEF6;FDXR;RRAD;BAK1;FAM162A;RAD9A;FGF13;SLC35D1;IER3;GM2A;RAD51C;AK1;ITGB4;SEC61A1;SOCS1;VDR;POLH;PCNA;CCND2;PITPNC1;SLC7A11;PMM1;PDGFA;SAT1;FUCA1;LIF;EPHA2;WRAP73;PROCR;RHBDF2;TRAFD1;CDKN2A;MXD4;PTPRE;CEBPA;EPS8L2;S100A10;TRIAP1;SDC1"
"omit_hoa2","HALLMARK_PANCREAS_BETA_CELLS",0.858394324888211,0.658805031446541,0.784291704103025,14,3,"SRPRB;SRP14;SPCS1"
"omit_hoa2","HALLMARK_ADIPOGENESIS",-0.923352541217377,0.731428571428571,0.843214756258234,190,22,"LPL;BCL6;CAT;FABP4;SORBS1;MGLL;CD36;ACADS;PPARG;LIPE;LAMA4;SOD1;NABP1;PPP1R15B;PLIN2;PFKFB3;ITSN1;ESYT1;GPX4;STOM;ATP5PO;GADD45A"
"omit_hoa2","HALLMARK_BILE_ACID_METABOLISM",-0.883979007842298,0.758893280632411,0.843214756258234,86,12,"CAT;LIPE;GCLM;ISOC1;ATXN1;SOD1;IDI1;ALDH9A1;FADS1;ABCA4;PEX19;PNPLA8"
"omit_hoa2","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.856150921755485,0.743725231175694,0.843214756258234,96,24,"IL2RG;CXCR4;TRIB3;LCK;SLA;DAPP1;PPP1CA;NCK1;HSP90B1;PIK3R3;PDK1;MAP2K6;RPS6KA1;MKNK1;MYD88;THEM4;CALR;AKT1S1;STAT2;ECSIT;GRK2;CAB39L;ARHGDIA;NOD1"
"omit_hoa2","HALLMARK_KRAS_SIGNALING_DN",0.838399301500188,0.78968253968254,0.844806007509387,94,12,"RSAD2;IFNG;ENTPD7;IFI44L;SGK1;RYR2;CLSTN3;SIDT1;TAS2R4;BARD1;MX1;FGGY"
"omit_hoa2","HALLMARK_WNT_BETA_CATENIN_SIGNALING",-0.808024006472759,0.794117647058823,0.844806007509387,38,4,"FZD8;MYC;NCOR2;GNAI1"
"omit_hoa2","HALLMARK_PROTEIN_SECRETION",-0.81782980791788,0.855421686746988,0.891064257028113,92,18,"RAB5A;GLA;COPB1;ARFIP1;RAB9A;SOD1;DST;RPS6KA3;KIF1B;CLTC;GNAS;ATP7A;LMAN1;IGF2R;ICA1;CTSC;SGMS1;TOM1L1"
"omit_hoa2","HALLMARK_APICAL_SURFACE",-0.724401470361509,0.904290429042904,0.922745335758066,35,14,"HSPB1;AFAP1L2;AKAP7;EPHB4;CRYBG1;LYN;APP;ATP8B1;RTN4RL1;ADIPOR2;TMEM8B;SCUBE1;PLAUR;DCBLD2"
"omit_hoa2","HALLMARK_SPERMATOGENESIS",-0.720895987550372,0.949820788530466,0.949820788530466,77,16,"EZH2;SIRT1;BRAF;AGFG1;CSNK2A2;ADCYAP1;TSN;SPATA6;MLF1;ELOVL3;LDHC;STAM2;ZC2HC1C;CCT6B;HSPA2;IP6K1"
"omit_hoa3","HALLMARK_INTERFERON_GAMMA_RESPONSE",2.34292456438904,3.47944261004869e-16,1.73972130502435e-14,190,84,"CXCL9;CXCL10;SAMHD1;C1R;OAS3;IL10RA;ISG15;LY6E;RSAD2;HLA-DRB1;CSF2RB;MX2;SELP;CMPK2;TNFAIP6;EPSTI1;HERC6;LCP2;SERPING1;IFI44L;IFI27;RNF213;LGALS3BP;IFIT1;OAS2;OASL;IL18BP;GZMA;PTPN2;IL4R;SOCS1;PSMA2;IL2RB;PARP14;MYD88;CCL5;USP18;PDE4B;IFIH1;XAF1;IFIT2;PTGS2;MX1;IFIT3;CFH;CASP3;C1S;ZBP1;SP110;PLSCR1;CD69;HELZ2;IFITM3;SAMD9L;PFKP;PTPN6;TRIM14;IFI44;SECTM1;ADAR;HIF1A;FPR1;STAT2;TNFAIP2;PSMA3;CD74;CASP4;PSMB8;ISG20;FCGR1A;CASP7;CMTR1;ST8SIA4;PTPN1;NMI;RTP4;STAT4;TRIM25;EIF2AK2;CD274;MVP;IRF7;TAP1;VCAM1"
