probe_id,raw_gene_symbol,parsed_gene_symbol,mapping_status,n_probes_for_gene
11724130_at,GFRA1,GFRA1,single_symbol,4
11724131_at,GFRA1,GFRA1,single_symbol,4
11724132_at,GFRA1,GFRA1,single_symbol,4
11724133_s_at,SLC12A2,SLC12A2,single_symbol,3
11724134_a_at,SLC12A2,SLC12A2,single_symbol,3
11724135_a_at,ADGRB3,ADGRB3,single_symbol,2
11724136_s_at,ZBTB4,ZBTB4,single_symbol,5
11724137_a_at,ST3GAL3,ST3GAL3,single_symbol,6
11724138_at,PRSS21,PRSS21,single_symbol,1
11724139_s_at,SACS,SACS,single_symbol,1
11724140_a_at,CRIPAK,CRIPAK,single_symbol,2
11724141_a_at,RAB11FIP2,RAB11FIP2,single_symbol,4
11724142_s_at,RAB11FIP2,RAB11FIP2,single_symbol,4
11724143_s_at,RAB11FIP2,RAB11FIP2,single_symbol,4
11724144_a_at,RAB11FIP2,RAB11FIP2,single_symbol,4
11724145_a_at,SLC37A1,SLC37A1,single_symbol,1
11724146_at,RAB38,RAB38,single_symbol,3
11724147_at,RAB38,RAB38,single_symbol,3
11724148_at,SFTPD,SFTPD,single_symbol,1
11724149_a_at,SKAP1,SKAP1,single_symbol,2
11724150_a_at,SWI5,SWI5,single_symbol,1
11724151_a_at,TNS4,TNS4,single_symbol,2
11724152_a_at,TNS4,TNS4,single_symbol,2
11724153_at,CELF6,CELF6,single_symbol,3
11724154_a_at,SULT1E1,SULT1E1,single_symbol,4
11724155_at,SULT1E1,SULT1E1,single_symbol,4
11724156_at,SULT1E1,SULT1E1,single_symbol,4
11724157_x_at,SULT1E1,SULT1E1,single_symbol,4
11724158_s_at,ECSCR,ECSCR,single_symbol,3
11724159_x_at,ECSCR,ECSCR,single_symbol,3
11724160_a_at,GXYLT1,GXYLT1,single_symbol,4
11724161_a_at,GXYLT1,GXYLT1,single_symbol,4
11724162_a_at,GXYLT1,GXYLT1,single_symbol,4
11724163_at,HLA-DOB,HLA-DOB,single_symbol,3
11724164_a_at,RUBCN,RUBCN,single_symbol,4
11724165_s_at,GPR146,GPR146,single_symbol,1
11724166_a_at,COLGALT2,COLGALT2,single_symbol,5
11724167_s_at,COLGALT2,COLGALT2,single_symbol,5
11724168_a_at,COLGALT2,COLGALT2,single_symbol,5
11724169_s_at,ZNF322,ZNF322,single_symbol,3
11724170_a_at,FCHO2,FCHO2,single_symbol,5
11724171_a_at,FCHO2,FCHO2,single_symbol,5
11724172_s_at,FCHO2,FCHO2,single_symbol,5
11724173_at,SDSL,SDSL,single_symbol,1
11724174_at,KIF12,KIF12,single_symbol,1
11724175_a_at,TSPAN11,TSPAN11,single_symbol,3
11724176_at,TSPAN11,TSPAN11,single_symbol,3
11724177_at,TSPAN11,TSPAN11,single_symbol,3
11724178_a_at,DAAM2,DAAM2,single_symbol,2
11724179_a_at,DNAJB5,DNAJB5,single_symbol,3
11724180_a_at,DNAJB5,DNAJB5,single_symbol,3
11724181_at,SPACA4,SPACA4,single_symbol,1
11724182_x_at,ATCAY,ATCAY,single_symbol,5
11724183_a_at,ATCAY,ATCAY,single_symbol,5
11724184_at,ATCAY,ATCAY,single_symbol,5
11724185_a_at,SART3,SART3,single_symbol,6
11724186_a_at,SART3,SART3,single_symbol,6
11724187_a_at,SART3,SART3,single_symbol,6
11724188_x_at,PARP10,PARP10,single_symbol,3
11724189_a_at,PARP10,PARP10,single_symbol,3
11724190_s_at,ATP5B,ATP5B,single_symbol,2
11724191_a_at,COPS2,COPS2,single_symbol,3
11724192_at,COPS2,COPS2,single_symbol,3
11724193_s_at,COPS2,COPS2,single_symbol,3
11724194_s_at,SERF2,SERF2,single_symbol,3
11724195_at,SERF2,SERF2,single_symbol,3
11724196_s_at,STC1,STC1,single_symbol,4
11724197_at,STC1,STC1,single_symbol,4
11724198_a_at,STC1,STC1,single_symbol,4
11724199_x_at,LSS,LSS,single_symbol,3
11724200_a_at,PYGM,PYGM,single_symbol,1
11724201_a_at,TMEM143,TMEM143,single_symbol,4
11724202_s_at,SNRPD1,SNRPD1,single_symbol,3
11724203_at,SNRPD1,SNRPD1,single_symbol,3
11724204_s_at,SNRPD1,SNRPD1,single_symbol,3
11724205_x_at,SUMO1,SUMO1,single_symbol,8
11724206_a_at,MAD1L1,MAD1L1,single_symbol,3
11724207_x_at,MAD1L1,MAD1L1,single_symbol,3
11724208_a_at,DPH2,DPH2,single_symbol,2
11724209_a_at,KIFC1,KIFC1,single_symbol,1
11724210_at,LMAN1,LMAN1,single_symbol,6
11724211_a_at,LMAN1,LMAN1,single_symbol,6
11724212_at,LMAN1,LMAN1,single_symbol,6
11724213_at,LMAN1,LMAN1,single_symbol,6
11724214_a_at,SPRYD4,SPRYD4,single_symbol,2
11724215_at,SPRYD4,SPRYD4,single_symbol,2
11724216_a_at,GPATCH2,GPATCH2,single_symbol,5
11724217_a_at,GPATCH2,GPATCH2,single_symbol,5
11724218_s_at,GPATCH2,GPATCH2,single_symbol,5
11724219_x_at,GSTA1,GSTA1,single_symbol,2
11724220_s_at,NAP1L2,NAP1L2,single_symbol,3
11724221_at,NAP1L2,NAP1L2,single_symbol,3
11724222_at,YIPF4,YIPF4,single_symbol,3
11724223_at,YIPF4,YIPF4,single_symbol,3
11724224_a_at,AMPD2,AMPD2,single_symbol,4
11724225_a_at,GGCT,GGCT,single_symbol,1
11724226_at,TMEM179B,TMEM179B,single_symbol,1
11724227_a_at,SUPT20H,SUPT20H,single_symbol,5
11724228_at,RBMS1,RBMS1,single_symbol,3
11724229_s_at,RBMS1,RBMS1,single_symbol,3
11724230_s_at,RBMS1,RBMS1,single_symbol,3
11724231_s_at,AP2M1,AP2M1,single_symbol,5
11724232_s_at,ALDH1A2,ALDH1A2,single_symbol,3
11724233_a_at,HGSNAT,HGSNAT,single_symbol,3
11724234_at,HGSNAT,HGSNAT,single_symbol,3
11724235_a_at,HGSNAT,HGSNAT,single_symbol,3
11724236_a_at,RIPK2,RIPK2,single_symbol,2
11724237_a_at,LAT2,LAT2,single_symbol,4
11724238_at,CYB5R4,CYB5R4,single_symbol,1
11724239_at,TCF4,TCF4,single_symbol,11
11724240_at,TCF4,TCF4,single_symbol,11
11724241_at,TCF4,TCF4,single_symbol,11
11724242_s_at,TCF4,TCF4,single_symbol,11
11724243_at,TCF4,TCF4,single_symbol,11
11724244_s_at,TCF4,TCF4,single_symbol,11
11724245_a_at,TMEM127,TMEM127,single_symbol,4
11724246_a_at,TMEM127,TMEM127,single_symbol,4
11724247_a_at,TMEM127,TMEM127,single_symbol,4
11724248_s_at,TMEM127,TMEM127,single_symbol,4
11724249_a_at,SLC39A8,SLC39A8,single_symbol,6
11724250_a_at,SLC39A8,SLC39A8,single_symbol,6
11724251_x_at,SLC39A8,SLC39A8,single_symbol,6
11724252_s_at,SLC39A8,SLC39A8,single_symbol,6
11724253_a_at,B3GNT3,B3GNT3,single_symbol,3
11724254_x_at,B3GNT3,B3GNT3,single_symbol,3
11724255_a_at,OAS1,OAS1,single_symbol,4
11724256_s_at,OAS1,OAS1,single_symbol,4
11724257_a_at,MUC15,MUC15,single_symbol,2
11724258_a_at,MUC15,MUC15,single_symbol,2
11724259_at,COQ10B,COQ10B,single_symbol,3
11724260_a_at,TRIO,TRIO,single_symbol,6
11724261_a_at,TRIO,TRIO,single_symbol,6
11724262_s_at,TRIO,TRIO,single_symbol,6
11724263_a_at,SHARPIN,SHARPIN,single_symbol,2
11724264_a_at,IFT22,IFT22,single_symbol,6
11724265_x_at,IFT22,IFT22,single_symbol,6
11724266_a_at,C2orf72,C2orf72,single_symbol,2
11724267_at,C2orf72,C2orf72,single_symbol,2
11724268_s_at,TMEM185A,TMEM185A,single_symbol,3
11724269_at,CACNB1,CACNB1,single_symbol,4
11724270_at,CACNB1,CACNB1,single_symbol,4
11724271_a_at,HLF,HLF,single_symbol,4
11724272_at,HLF,HLF,single_symbol,4
11724273_a_at,PTPRK,PTPRK,single_symbol,5
11724274_s_at,PTPRK,PTPRK,single_symbol,5
11724275_s_at,TMEM158,TMEM158,single_symbol,1
11724276_a_at,SLC35C1,SLC35C1,single_symbol,2
11724277_a_at,SLC35C1,SLC35C1,single_symbol,2
11724278_a_at,NCDN,NCDN,single_symbol,3
11724279_a_at,NCDN,NCDN,single_symbol,3
11724280_a_at,ING3,ING3,single_symbol,3
11724281_a_at,SUGT1,SUGT1,single_symbol,2
11724282_a_at,UGT1A1 /// UGT1A10 /// UGT1A3 /// UGT1A4 /// UGT1A5 /// UGT1A6 /// UGT1A7 /// UGT1A8 /// UGT1A9,UGT1A1,multi_symbol_first_valid_used,9
11724283_a_at,ANXA3,ANXA3,single_symbol,2
11724284_at,FRMD4A,FRMD4A,single_symbol,3
11724285_at,FRMD4A,FRMD4A,single_symbol,3
11724286_at,FRMD4A,FRMD4A,single_symbol,3
11724287_a_at,CAPN10,CAPN10,single_symbol,7
11724288_a_at,PRMT9,PRMT9,single_symbol,1
11724289_at,TMEM256,TMEM256,single_symbol,1
11724290_x_at,ZNF641,ZNF641,single_symbol,4
11724291_a_at,TRIT1,TRIT1,single_symbol,5
11724292_s_at,TRIT1,TRIT1,single_symbol,5
11724293_a_at,TRIT1,TRIT1,single_symbol,5
11724294_at,HPCA,HPCA,single_symbol,1
11724295_at,TSPAN18,TSPAN18,single_symbol,3
11724296_a_at,BMP7,BMP7,single_symbol,2
11724297_a_at,BMP7,BMP7,single_symbol,2
11724298_a_at,DDX31,DDX31,single_symbol,7
11724299_s_at,DDX31,DDX31,single_symbol,7
11724300_a_at,RABGGTB,RABGGTB,single_symbol,2
11724301_a_at,EEA1,EEA1,single_symbol,3
11724302_a_at,EEA1,EEA1,single_symbol,3
11724303_a_at,COG8 /// PDF,COG8,multi_symbol_first_valid_used,2
11724304_a_at,TEF,TEF,single_symbol,2
11724305_a_at,TEF,TEF,single_symbol,2
11724306_at,EAF1,EAF1,single_symbol,3
11724307_x_at,ORAOV1,ORAOV1,single_symbol,4
11724308_at,MED30,MED30,single_symbol,1
11724309_s_at,PHOX2A,PHOX2A,single_symbol,1
11724310_a_at,SH3BP2,SH3BP2,single_symbol,4
11724311_a_at,SH3BP2,SH3BP2,single_symbol,4
11724312_a_at,SH3BP2,SH3BP2,single_symbol,4
11724313_a_at,ALDH16A1,ALDH16A1,single_symbol,1
11724314_a_at,LUZP1,LUZP1,single_symbol,4
11724315_a_at,LUZP1,LUZP1,single_symbol,4
11724316_a_at,LUZP1,LUZP1,single_symbol,4
11724317_a_at,FGF1,FGF1,single_symbol,4
11724318_a_at,LRIF1,LRIF1,single_symbol,2
11724319_x_at,DMTN,DMTN,single_symbol,6
11724320_x_at,C11orf54,C11orf54,single_symbol,3
11724321_s_at,C11orf54,C11orf54,single_symbol,3
11724322_a_at,CST6,CST6,single_symbol,1
11724323_a_at,SLC12A6,SLC12A6,single_symbol,3
11724324_a_at,SLC12A6,SLC12A6,single_symbol,3
11724325_a_at,RABGAP1L,RABGAP1L,single_symbol,3
11724326_a_at,ARHGAP25,ARHGAP25,single_symbol,5
11724327_a_at,FASTKD3,FASTKD3,single_symbol,1
11724328_a_at,UBE2C,UBE2C,single_symbol,4
11724329_a_at,DGCR8,DGCR8,single_symbol,2
11724330_s_at,DGCR8,DGCR8,single_symbol,2
11724331_at,NACAD,NACAD,single_symbol,1
11724332_at,C6orf226,C6orf226,single_symbol,1
11724333_a_at,USP8,USP8,single_symbol,4
11724334_a_at,USP8,USP8,single_symbol,4
11724335_s_at,USP8,USP8,single_symbol,4
11724336_a_at,HSPA12A,HSPA12A,single_symbol,2
11724337_s_at,NRCAM,NRCAM,single_symbol,5
11724338_a_at,SLC35F1,SLC35F1,single_symbol,2
11724339_a_at,SLC35F1,SLC35F1,single_symbol,2
11724340_at,PRIMA1,PRIMA1,single_symbol,2
11724341_at,PRIMA1,PRIMA1,single_symbol,2
11724342_s_at,LGALS7 /// LGALS7B,LGALS7,multi_symbol_first_valid_used,2
11724343_at,ITGA4,ITGA4,single_symbol,5
11724344_a_at,ITGA4,ITGA4,single_symbol,5
11724345_at,ITGA4,ITGA4,single_symbol,5
