"donor","rank","Gene","Distance","Z","FC","p_value","adjusted_p_value"
"hoa2",149,"GADD45G",7.83752162111458e-08,-0.0551984236417947,8.58336545950543e-06,0.997662410529869,0.999999999988552
"hoa2",150,"AFG3L2",7.79977929281577e-08,-0.0571959872499255,8.50089648734389e-06,0.997673667381572,0.999999999988552
"hoa2",151,"THY1",7.50532930811813e-08,-0.0731003280000956,7.87117566778937e-06,0.997761488683394,0.999999999988552
"hoa2",152,"PLAUR",7.47358350781567e-08,-0.0748499930698592,7.80472999957207e-06,0.997770957041816,0.999999999988552
"hoa2",153,"CR381670.1",7.45419943074479e-08,-0.0759217891502697,7.76429657373928e-06,0.997776738448885,0.999999999988552
"hoa2",154,"NFKB1",7.27271816319355e-08,-0.0860856941649483,7.39083685918053e-06,0.997830866235742,0.999999999988552
"hoa2",155,"SOD1",7.23375104275355e-08,-0.088299185383884,7.31184903794536e-06,0.997842488395185,0.999999999988552
"hoa2",156,"VDAC3",7.03013351705688e-08,-0.100051390588962,6.90601069936315e-06,0.9979032184571,0.999999999988552
"hoa2",157,"CCND1",6.99577637260315e-08,-0.102065938669194,6.83867456114554e-06,0.997913465668132,0.999999999988552
"hoa2",158,"COX7A2",6.87093922983538e-08,-0.109465124754631,6.5967847758793e-06,0.997950699049022,0.999999999988552
"hoa2",159,"PHLDA1",6.77980075216802e-08,-0.114947372766683,6.42294143293143e-06,0.997977881616085,0.999999999988552
"hoa2",160,"PMPCB",6.76817237048015e-08,-0.115651841482934,6.40092769939669e-06,0.997981349846942,0.999999999988552
"hoa2",161,"GABRB2",6.63373459373104e-08,-0.123880165541488,6.14916695104816e-06,0.998021446679862,0.999999999988552
"hoa2",162,"PLEKHG2",6.5484699197765e-08,-0.129180621102724,5.99210995698338e-06,0.99804687735729,0.999999999988552
"hoa2",163,"ATP5MC1",6.40319697786832e-08,-0.138363046922819,5.7291979029753e-06,0.998090205848935,0.999999999988552
"hoa2",164,"LEPR",6.13475003471623e-08,-0.155859735870013,5.25888705794376e-06,0.998170271710614,0.999999999988552
"hoa2",165,"TTC21B",5.91388546713292e-08,-0.170804603424262,4.88704028583024e-06,0.998236145865963,0.999999999988552
"hoa2",166,"ACE",5.88364783463876e-08,-0.172891427293029,4.8371932777012e-06,0.998245164418514,0.999999999988552
"hoa2",167,"ATP5F1B",5.7530965456331e-08,-0.182018860821361,4.62491147892062e-06,0.998284102114379,0.999999999988552
"hoa2",168,"ATP8A1",5.70752629196525e-08,-0.185250874039696,4.55193384697553e-06,0.998297693713647,0.999999999988552
"hoa2",169,"LINC00472",5.52505818538109e-08,-0.198440523778615,4.26553797139772e-06,0.998352115916904,0.999999999988552
"hoa2",170,"MTCH2",5.51257424886197e-08,-0.199357853324044,4.24628367826259e-06,0.998355839325861,0.999999999988552
"hoa2",171,"VCP",5.431073653362e-08,-0.20539511478766,4.12165356374687e-06,0.998380147368258,0.999999999988552
"hoa2",172,"SLC6A6",5.42098722860611e-08,-0.206148205360968,4.10635856044933e-06,0.998383155705162,0.999999999988552
"hoa2",173,"CCN1",5.32794306984671e-08,-0.213158158070991,3.96660770960328e-06,0.998410906686721,0.999999999988552
"hoa2",174,"MTFR1L",5.2740192838473e-08,-0.217273744397716,3.88672243459851e-06,0.998426989782026,0.999999999988552
"hoa2",175,"CYP1B1",5.26314013629751e-08,-0.218108868537792,3.87070405733263e-06,0.998430234553657,0.999999999988552
"hoa2",176,"GABARAPL2",5.24281615683181e-08,-0.219673378946526,3.84086779359133e-06,0.998436296303667,0.999999999988552
"hoa2",177,"AC109326.1",5.21449789688976e-08,-0.22186282966938,3.7994881433766e-06,0.998444742396413,0.999999999988552
"hoa2",178,"CD300LG",4.94713968248089e-08,-0.243104374868721,3.41986093276818e-06,0.998524483613545,0.999999999988552
"hoa2",179,"HLA-DQA1",4.79007202338727e-08,-0.256093366713537,3.20615258633076e-06,0.9985713300072,0.999999999988552
"hoa2",180,"PMAIP1",4.76538774814503e-08,-0.258171069470101,3.17319373486866e-06,0.998578692244294,0.999999999988552
"hoa2",181,"RPS6KB1",4.72896800804795e-08,-0.261255146915687,3.12487645871005e-06,0.998589554656268,0.999999999988552
"hoa2",182,"TRAP1",4.48227639779791e-08,-0.28275422087037,2.80735521581092e-06,0.998663131956402,0.999999999988552
"hoa2",183,"TMEM161B-AS1",4.37087780303462e-08,-0.292830299724947,2.66954613326161e-06,0.998696357280772,0.999999999988552
"hoa2",184,"FLT1",4.34814991489172e-08,-0.294915731136043,2.6418558599794e-06,0.998703136015176,0.999999999988552
"hoa2",185,"FKBP8",4.13350241018741e-08,-0.315133731899757,2.38746212559763e-06,0.998767155976872,0.999999999988552
"hoa2",186,"ULK1",3.99820146565794e-08,-0.328392450186389,2.23372368071785e-06,0.998807510334493,0.999999999988552
"hoa2",187,"LAMA3",3.83278966899039e-08,-0.345188390860874,2.05272170662213e-06,0.998856845447266,0.999999999988552
"hoa2",188,"EIF4EBP1",3.82844532823e-08,-0.345638655714684,2.0480709590585e-06,0.998858141174388,0.999999999988552
"hoa2",189,"RPL32P3",3.81409948387093e-08,-0.347128942693919,2.03275076702744e-06,0.998862419913267,0.999999999988552
"hoa2",190,"VDAC1",3.81361721937465e-08,-0.347179133374854,2.03223674711183e-06,0.998862563751706,0.999999999988552
"hoa2",191,"BID",3.81247844973531e-08,-0.347297672201967,2.03102325144624e-06,0.99886290339696,0.999999999988552
"hoa2",192,"CAT",3.62953093267399e-08,-0.366788362424171,1.84077668245174e-06,0.998917468654722,0.999999999988552
"hoa2",193,"HIF1A",3.50419462278327e-08,-0.380682945281303,1.71583901258727e-06,0.998954851007342,0.999999999988552
"hoa2",194,"TMEM173",3.45703003726933e-08,-0.386033063511902,1.66996129829017e-06,0.998968918145934,0.999999999988552
"hoa2",195,"GABARAP",3.4248162043747e-08,-0.389726903665177,1.63898371973592e-06,0.998978526127339,0.999999999988552
"hoa2",196,"TEK",3.39948951578416e-08,-0.392654072764283,1.61483261589683e-06,0.998986079974073,0.999999999988552
"hoa2",197,"NDUFB8",3.38926982020342e-08,-0.393841049533799,1.60513804763827e-06,0.998989128063619,0.999999999988552
"hoa2",198,"SNORD3A",3.3579609302609e-08,-0.39749855189221,1.57561961231168e-06,0.998998466140308,0.999999999988552
"hoa2",199,"TIMP4",3.32800319695008e-08,-0.401028409813191,1.54763153320698e-06,0.999007401226018,0.999999999988552
"hoa2",200,"MET",3.16981989993256e-08,-0.420178075083401,1.4040070076249e-06,0.999054580408873,0.999999999988552
"hoa2",201,"ACKR1",3.04763225404131e-08,-0.435596635413793,1.29785215546761e-06,0.999091023660189,0.999999999988552
"hoa2",202,"KEAP1",3.03844207020859e-08,-0.436779749386531,1.29003656938616e-06,0.999093764691708,0.999999999988552
"hoa2",203,"RELA",2.9640565298215e-08,-0.446481887992552,1.22764574988166e-06,0.999115950658607,0.999999999988552
"hoa2",204,"KIAA0040",2.92346290760907e-08,-0.451873700231808,1.19425007227128e-06,0.999128057968381,0.999999999988552
"hoa2",205,"PINK1",2.8875332519748e-08,-0.456705185615517,1.16507555065594e-06,0.999138774220195,0.999999999988552
"hoa2",206,"MX1",2.83599792589579e-08,-0.463734977217359,1.1238592336603e-06,0.999154144964266,0.999999999988552
"hoa2",207,"AKT1",2.7726052055289e-08,-0.47254913623793,1.07417779088783e-06,0.999173052253246,0.999999999988552
"hoa2",208,"BCL2L13",2.70400271335731e-08,-0.482304148256819,1.021678716878e-06,0.999193513390896,0.999999999988552
"hoa2",209,"BMP4",2.70274231002515e-08,-0.482485544685294,1.02072647882599e-06,0.999193889314358,0.999999999988552
"hoa2",210,"BNIP3L",2.69808947660587e-08,-0.483155868164123,1.01721509539465e-06,0.999195277052084,0.999999999988552
"hoa2",211,"PHB2",2.62599034701031e-08,-0.493684606485517,9.63576835488967e-07,0.999216781085112,0.999999999988552
"hoa2",212,"BGN",2.50602129694053e-08,-0.511822803482929,8.77545442783694e-07,0.999252562633654,0.999999999988552
"hoa2",213,"MEOX2",2.47758104195194e-08,-0.516242522579799,8.57740346086451e-07,0.999261045124685,0.999999999988552
"hoa2",214,"BAX",2.36073975434683e-08,-0.534916343376264,7.78746893739584e-07,0.999295893799536,0.999999999988552
"hoa2",215,"GPRC5A",2.36007380870976e-08,-0.535025250497274,7.78307599278226e-07,0.999296092422162,0.999999999988552
"hoa2",216,"TXN2",2.29339577153981e-08,-0.546078887009299,7.34950543172928e-07,0.999315979581538,0.999999999988552
"hoa2",217,"EDNRB",2.27611383334723e-08,-0.548993210326002,7.23915802216372e-07,0.999321134032365,0.999999999988552
"hoa2",218,"TAGLN",2.21124961637413e-08,-0.560120699563109,6.83243708806799e-07,0.999340480208554,0.999999999988552
"hoa2",219,"YAP1",2.17947506226899e-08,-0.565684311556223,6.63749044078649e-07,0.999349957176903,0.999999999988552
"hoa2",220,"SYBU",2.1505211942569e-08,-0.570820967246682,6.46230653231205e-07,0.999358592857277,0.999999999988552
"hoa2",221,"IFIT2",2.11904843123564e-08,-0.576478916913505,6.27453961676622e-07,0.999367979814635,0.999999999988552
"hoa2",222,"EMP3",2.10586679231267e-08,-0.578872170484589,6.19672028265158e-07,0.99937191132466,0.999999999988552
"hoa2",223,"GIGYF1",2.02126403899255e-08,-0.594577154034296,5.70881801829415e-07,0.999397144649547,0.999999999988552
"hoa2",224,"ATG5",1.90314622554421e-08,-0.617572323322138,5.06109414807734e-07,0.99943237406147,0.999999999988552
"hoa2",225,"LCN6",1.89006747028116e-08,-0.620200647644767,4.99177171081623e-07,0.999436274886006,0.999999999988552
"hoa2",226,"NDUFS1",1.87350458142095e-08,-0.623553843231519,4.90466804703763e-07,0.999441214876257,0.999999999988552
"hoa2",227,"PLAC9",1.84233435950578e-08,-0.629940755664538,4.74282394541189e-07,0.999450511599471,0.999999999988552
