task_id,auc,average_precision,brier
54,0.9133333333333333,0.9661288470811842,0.1164630567190589
55,0.91,0.9623881229715343,0.108171692321816
56,0.9099999999999999,0.9454701259390172,0.09515812681112829
57,0.9333333333333333,0.9732738278709172,0.09638763305490916
58,0.9033333333333333,0.9641857500091146,0.12504176764919447
59,0.9333333333333332,0.9759242998312335,0.10854595752415688
60,0.8633333333333334,0.9258746200785317,0.11440208554672
61,0.8566666666666667,0.8991867402482371,0.10351326090770756
62,0.94,0.9795169603069586,0.12294883852873224
63,0.9266666666666667,0.9737262489981278,0.12202615162489538
64,0.8866666666666667,0.8952061004852384,0.09769029136243776
