repeat,outer_fold,gene,coefficient,nonzero
4,2,FUNDC1,0.0,False
4,2,GABARAP,0.0,False
4,2,GABARAPL2,-1.940488287865716,True
4,2,GDAP1,0.0,False
4,2,GIGYF1,0.0,False
4,2,GIGYF2,0.0,False
4,2,HIF1A,0.0,False
4,2,IKBKB,0.0,False
4,2,IL6,0.0,False
4,2,INF2,0.0,False
4,2,IRF3,0.0,False
4,2,IRF7,0.0,False
4,2,LATS1,0.0,False
4,2,LATS2,0.0,False
4,2,MAP1LC3B,0.0,False
4,2,MCL1,0.0,False
4,2,MFF,0.0,False
4,2,MFN1,-0.15578334870669716,True
4,2,MFN2,0.0,False
4,2,MIEF1,0.0,False
4,2,MIEF2,0.0,False
4,2,MST1,0.0,False
4,2,MTCH2,0.0,False
4,2,MTFR1,0.0,False
4,2,MTFR1L,0.0,False
4,2,MTOR,0.0,False
4,2,NBR1,0.29982106656680546,True
4,2,NFKB1,0.0,False
4,2,OPA1,0.0,False
4,2,OPTN,0.0,False
4,2,PHB2,0.0,False
4,2,PINK1,0.0,False
4,2,PLD6,0.0,False
4,2,PMAIP1,0.0,False
4,2,RELA,0.0,False
4,2,RHEB,0.0,False
4,2,RPS6KB1,0.0,False
4,2,RPTOR,0.0,False
4,2,SQSTM1,0.0,False
4,2,TAX1BP1,-0.64707999286322,True
4,2,TBK1,0.0,False
4,2,TEAD1,0.0,False
4,2,TEAD4,0.0,False
4,2,TMEM173,0.0,False
4,2,TNF,0.0,False
4,2,TSC1,0.0,False
4,2,TSC2,0.0,False
4,2,ULK1,0.3771328307355018,True
4,2,VCP,0.0,False
4,2,VDAC1,0.0,False
4,2,VDAC2,0.0,False
4,2,VDAC3,0.0,False
4,2,WWTR1,0.0,False
4,2,YAP1,0.7820808742829733,True
4,3,AKT1,0.0,False
4,3,AMBRA1,-1.3566709234132048,True
4,3,ATG5,0.0,False
4,3,ATG7,0.0,False
4,3,BAK1,0.0,False
4,3,BAX,0.0,False
4,3,BBC3,0.0,False
4,3,BCL2,0.0,False
4,3,BCL2L1,0.0,False
4,3,BCL2L13,0.0,False
4,3,BID,0.37498889191154844,True
4,3,BNIP3,0.2163023548103252,True
4,3,BNIP3L,0.0,False
4,3,CALCOCO2,0.0,False
4,3,CCL5,0.0,False
4,3,CHUK,0.0,False
4,3,CXCL10,0.0,False
4,3,DNM1,0.0,False
4,3,DNM1L,0.0,False
4,3,DNM2,0.0,False
4,3,EIF4EBP1,0.0,False
4,3,FIS1,0.0,False
4,3,FKBP8,-0.5905445697498539,True
4,3,FUNDC1,0.0,False
4,3,GABARAP,0.0,False
4,3,GABARAPL2,0.0,False
4,3,GDAP1,0.0,False
4,3,GIGYF1,0.0,False
4,3,GIGYF2,0.30180317103536625,True
4,3,HIF1A,0.0,False
4,3,IKBKB,0.0,False
4,3,IL6,0.0,False
4,3,INF2,0.0,False
4,3,IRF3,0.0,False
4,3,IRF7,0.0,False
4,3,LATS1,0.0,False
4,3,LATS2,0.0,False
4,3,MAP1LC3B,-1.4026283311418999,True
4,3,MCL1,0.0,False
4,3,MFF,0.0,False
4,3,MFN1,0.0,False
4,3,MFN2,0.0,False
4,3,MIEF1,0.0,False
4,3,MIEF2,0.0,False
4,3,MST1,0.0,False
4,3,MTCH2,0.0,False
4,3,MTFR1,0.0,False
4,3,MTFR1L,0.0516758468979433,True
4,3,MTOR,0.0,False
4,3,NBR1,0.0,False
4,3,NFKB1,0.0,False
4,3,OPA1,0.0,False
4,3,OPTN,0.0,False
4,3,PHB2,0.0,False
4,3,PINK1,0.0,False
4,3,PLD6,0.0,False
4,3,PMAIP1,0.0,False
4,3,RELA,0.0,False
4,3,RHEB,0.0,False
4,3,RPS6KB1,0.0,False
4,3,RPTOR,0.0,False
4,3,SQSTM1,0.0,False
4,3,TAX1BP1,0.0,False
4,3,TBK1,0.0,False
4,3,TEAD1,0.0,False
4,3,TEAD4,0.0,False
4,3,TMEM173,0.0,False
4,3,TNF,0.0,False
4,3,TSC1,0.0,False
4,3,TSC2,0.0,False
4,3,ULK1,0.0,False
4,3,VCP,0.0,False
4,3,VDAC1,0.0,False
4,3,VDAC2,0.0,False
4,3,VDAC3,0.0,False
4,3,WWTR1,0.0,False
4,3,YAP1,0.03576873414216758,True
4,4,AKT1,0.0,False
4,4,AMBRA1,-1.890115699223139,True
4,4,ATG5,0.0,False
4,4,ATG7,0.1209562620682239,True
4,4,BAK1,0.0,False
4,4,BAX,-0.41487303620048854,True
4,4,BBC3,0.0,False
4,4,BCL2,0.17118851350414024,True
4,4,BCL2L1,0.0,False
4,4,BCL2L13,0.0,False
4,4,BID,0.0,False
4,4,BNIP3,0.0,False
4,4,BNIP3L,-1.5240265381062397,True
4,4,CALCOCO2,0.0,False
4,4,CCL5,0.0,False
4,4,CHUK,0.0,False
4,4,CXCL10,0.0,False
4,4,DNM1,0.0,False
4,4,DNM1L,0.0,False
4,4,DNM2,0.0,False
4,4,EIF4EBP1,0.0,False
4,4,FIS1,0.0,False
4,4,FKBP8,-0.9331102141054541,True
4,4,FUNDC1,0.0,False
4,4,GABARAP,0.0,False
4,4,GABARAPL2,-1.0311483999123359,True
4,4,GDAP1,0.0,False
4,4,GIGYF1,0.0,False
4,4,GIGYF2,0.0,False
4,4,HIF1A,0.0,False
4,4,IKBKB,0.0,False
4,4,IL6,0.0,False
4,4,INF2,0.0,False
4,4,IRF3,0.0,False
4,4,IRF7,0.0,False
4,4,LATS1,0.0,False
4,4,LATS2,0.0,False
4,4,MAP1LC3B,0.0,False
4,4,MCL1,0.0,False
4,4,MFF,0.0,False
4,4,MFN1,0.0,False
4,4,MFN2,0.0,False
4,4,MIEF1,0.0,False
4,4,MIEF2,0.0,False
4,4,MST1,0.0,False
4,4,MTCH2,0.0,False
4,4,MTFR1,0.0,False
4,4,MTFR1L,0.0,False
4,4,MTOR,0.0,False
4,4,NBR1,0.0,False
4,4,NFKB1,0.36459889623046504,True
4,4,OPA1,0.0,False
4,4,OPTN,0.0,False
4,4,PHB2,0.0,False
4,4,PINK1,0.0,False
4,4,PLD6,0.0,False
4,4,PMAIP1,0.0,False
4,4,RELA,0.0,False
4,4,RHEB,0.0,False
4,4,RPS6KB1,0.0,False
4,4,RPTOR,0.0,False
4,4,SQSTM1,0.0,False
4,4,TAX1BP1,0.0,False
4,4,TBK1,0.0,False
4,4,TEAD1,0.0,False
4,4,TEAD4,0.0,False
4,4,TMEM173,0.0,False
4,4,TNF,0.31214586690508067,True
4,4,TSC1,0.0,False
4,4,TSC2,0.0,False
4,4,ULK1,0.0,False
4,4,VCP,0.0,False
4,4,VDAC1,0.0,False
4,4,VDAC2,0.0,False
4,4,VDAC3,0.0,False
4,4,WWTR1,0.0,False
4,4,YAP1,1.0011490393793414,True
