task_id,n_rows,n_unique_task_fold,expanded_fraction,max_distance,mean_abs_expression_difference,mean_abs_logvariance_difference,complete_25_folds_x_77,all_folds_have_77_unique
789,1925,77,0.0,0,0.45096252840909085,0.04522591793701267,True,True
790,1925,77,0.0,0,0.47294513889610384,0.04017674815253256,True,True
791,1925,77,0.0,0,0.47020828668831166,0.04188489977791265,True,True
792,1925,77,0.0,0,0.4775736851948052,0.04241922382548707,True,True
793,1925,77,0.0,0,0.4525612762824675,0.039462065696097816,True,True
794,1925,77,0.0,0,0.4660130599350649,0.04274274840776898,True,True
795,1925,77,0.0,0,0.4698760215584416,0.042777433687978074,True,True
796,1925,77,0.0,0,0.4970291163798702,0.040016886277556035,True,True
797,1925,77,0.0,0,0.45868211180194807,0.04090970721126122,True,True
798,1925,77,0.0,0,0.479145495974026,0.04365806921354686,True,True
799,1925,77,0.0,0,0.46036165142857144,0.0406953416067824,True,True
800,1925,77,0.0,0,0.4934640609415585,0.04059547993355981,True,True
801,1925,77,0.0,0,0.46552836590909086,0.03970411783984052,True,True
802,1925,77,0.0,0,0.4676767213474025,0.04089852350399953,True,True
803,1925,77,0.0,0,0.4709599954545455,0.042540991088801196,True,True
804,1925,77,0.0,0,0.4632887988636364,0.04172710673029065,True,True
805,1925,77,0.0,0,0.4493067876298701,0.04191462565574072,True,True
806,1925,77,0.0,0,0.47355226576298703,0.039114898196771886,True,True
807,1925,77,0.0,0,0.4703907084415584,0.03973135015793625,True,True
808,1925,77,0.0,0,0.4733456457792208,0.04368148911310165,True,True
809,1925,77,0.0,0,0.47801711761363636,0.04215071308607272,True,True
810,1925,77,0.0,0,0.48648835327922074,0.042845943138763096,True,True
811,1925,77,0.0,0,0.46313292724025973,0.04153260815843581,True,True
812,1925,77,0.0,0,0.47128352771103893,0.041573987415517516,True,True
813,1925,77,0.0,0,0.47626522595779214,0.040041216415678,True,True
814,1925,77,0.0,0,0.4720595982954545,0.04344250512755695,True,True
815,1925,77,0.0,0,0.47879066131493503,0.040623108945401956,True,True
816,1925,77,0.0,0,0.4559581948051948,0.04545668474500238,True,True
817,1925,77,0.0,0,0.47142625155844153,0.04095296408759506,True,True
818,1925,77,0.0,0,0.45458649939935075,0.04128419191096997,True,True
819,1925,77,0.0,0,0.4751112456818182,0.04157397807972565,True,True
820,1925,77,0.0,0,0.4592426220454546,0.041559514166707515,True,True
821,1925,77,0.0,0,0.4632133582142858,0.04025873319942221,True,True
822,1925,77,0.0,0,0.47690859352272724,0.043863116656063066,True,True
823,1925,77,0.0,0,0.46387435642857144,0.04028695685874279,True,True
824,1925,77,0.0,0,0.4760172678896104,0.04522309471409495,True,True
825,1925,77,0.0,0,0.4919171516071429,0.04025473428608845,True,True
826,1925,77,0.0,0,0.47137125376623384,0.04165491939092439,True,True
827,1925,77,0.0,0,0.4677068675811688,0.041676535719863655,True,True
828,1925,77,0.0,0,0.482891406461039,0.04139204436191542,True,True
829,1925,77,0.0,0,0.46583631362012984,0.043027492464678546,True,True
830,1925,77,0.0,0,0.45737779519480515,0.03976813827773077,True,True
831,1925,77,0.0,0,0.48161952490259735,0.04180844743743917,True,True
832,1925,77,0.0,0,0.47888449246753245,0.04531592653428897,True,True
833,1925,77,0.0,0,0.48255698159090915,0.040746045386820584,True,True
834,1925,77,0.0,0,0.45670333147727266,0.043340278067862475,True,True
835,1925,77,0.0,0,0.4609007517045454,0.04086705866912789,True,True
836,1925,77,0.0,0,0.4670209073538961,0.04337304896080279,True,True
837,1925,77,0.0,0,0.4498907059902597,0.042935129084216796,True,True
838,1925,77,0.0,0,0.47340131733766233,0.0443957727577182,True,True
839,1925,77,0.0,0,0.46327461625,0.04311506194072094,True,True
840,1925,77,0.0,0,0.46533511728896104,0.04159548874695854,True,True
841,1925,77,0.0,0,0.47158834400974026,0.03895055853823714,True,True
842,1925,77,0.0,0,0.4553721919155844,0.04298641778388567,True,True
843,1925,77,0.0,0,0.47471598948051946,0.04006107236531769,True,True
844,1925,77,0.0,0,0.4733151026785714,0.04046331955458254,True,True
845,1925,77,0.0,0,0.4727615436525974,0.04269834866647405,True,True
846,1925,77,0.0,0,0.47592256352272727,0.04010359389134003,True,True
847,1925,77,0.0,0,0.4580612751298701,0.045229308613248906,True,True
848,1925,77,0.0,0,0.49669388987012986,0.040773816505252886,True,True
849,1925,77,0.0,0,0.47810603508116883,0.044930476231142824,True,True
850,1925,77,0.0,0,0.4660190674512987,0.04054257539497992,True,True
851,1925,77,0.0,0,0.4726260941883117,0.042465953476429966,True,True
852,1925,77,0.0,0,0.47712932259740265,0.04196851021880085,True,True
853,1925,77,0.0,0,0.46791568237012987,0.04088806190800188,True,True
854,1925,77,0.0,0,0.46534324501623375,0.043442807039300105,True,True
855,1925,77,0.0,0,0.45104672612012997,0.04016463161190158,True,True
856,1925,77,0.0,0,0.4798694214772727,0.04186183820953063,True,True
857,1925,77,0.0,0,0.475842261737013,0.03786276694804529,True,True
858,1925,77,0.0,0,0.44285279577922076,0.04335280343377069,True,True
859,1925,77,0.0,0,0.47640556082792207,0.041345485186440344,True,True
860,1925,77,0.0,0,0.4893509290909091,0.04299804435719464,True,True
861,1925,77,0.0,0,0.4804831252922077,0.04172161632404792,True,True
862,1925,77,0.0,0,0.46572869272727274,0.04124876568708445,True,True
863,1925,77,0.0,0,0.4646964906655843,0.04042221036151111,True,True
864,1925,77,0.0,0,0.4783870601623377,0.04045544808375216,True,True
865,1925,77,0.0,0,0.4729927018831168,0.041004567416540634,True,True
866,1925,77,0.0,0,0.47605746496753243,0.04229632479215356,True,True
867,1925,77,0.0,0,0.4733752801948052,0.04508305336718314,True,True
868,1925,77,0.0,0,0.4726389698701299,0.04407271485870358,True,True
869,1925,77,0.0,0,0.46732424905844155,0.03930013030655816,True,True
870,1925,77,0.0,0,0.4932040960064935,0.04236878432559142,True,True
871,1925,77,0.0,0,0.4682215063636364,0.04272454131802137,True,True
872,1925,77,0.0,0,0.4669659679383117,0.041133275853050065,True,True
873,1925,77,0.0,0,0.4782451518344156,0.038889127908722836,True,True
874,1925,77,0.0,0,0.48205121612012986,0.041482914244514064,True,True
875,1925,77,0.0,0,0.46999790863636365,0.040721764817506764,True,True
876,1925,77,0.0,0,0.4790539028896104,0.04179325090337372,True,True
877,1925,77,0.0,0,0.4742462931655844,0.04157037658666335,True,True
878,1925,77,0.0,0,0.47597377762987014,0.041788139861905264,True,True
879,1925,77,0.0,0,0.47353218972402594,0.041329898605281426,True,True
880,1925,77,0.0,0,0.47050678228896103,0.03727886374681581,True,True
881,1925,77,0.0,0,0.46220387355519477,0.040985959455403065,True,True
882,1925,77,0.0,0,0.4639457087824675,0.038328367637075735,True,True
883,1925,77,0.0,0,0.4603586867207793,0.04486591801115802,True,True
884,1925,77,0.0,0,0.4656439944318182,0.040676602179598544,True,True
885,1925,77,0.0,0,0.48208967746753245,0.04360497291714343,True,True
886,1925,77,0.0,0,0.47359015051948045,0.04493906957304598,True,True
887,1925,77,0.0,0,0.4974172091071429,0.03962699263344649,True,True
888,1925,77,0.0,0,0.47792008032467526,0.04011946527788861,True,True
889,1925,77,0.0,0,0.47567458256493506,0.043769360071035844,True,True
890,1925,77,0.0,0,0.4647476850487013,0.04153632801887508,True,True
891,1925,77,0.0,0,0.48393965599025973,0.04217374845802606,True,True
892,1925,77,0.0,0,0.48053472360389604,0.03935801287973535,True,True
893,1925,77,0.0,0,0.47856283219155843,0.03920254971221997,True,True
894,1925,77,0.0,0,0.5031191624188311,0.0390986815868199,True,True
895,1925,77,0.0,0,0.490856934512987,0.04112067144911214,True,True
896,1925,77,0.0,0,0.45682930074675326,0.040254756319577006,True,True
897,1925,77,0.0,0,0.478828330974026,0.04068863309765341,True,True
898,1925,77,0.0,0,0.4721169822402598,0.03770106072940268,True,True
899,1925,77,0.0,0,0.46793940831168834,0.04072142510220907,True,True
900,1925,77,0.0,0,0.47532821063311687,0.04094536473618831,True,True
901,1925,77,0.0,0,0.4944680229707793,0.040147495028782496,True,True
902,1925,77,0.0,0,0.44376379620129874,0.043630033895770796,True,True
903,1925,77,0.0,0,0.4751199285227273,0.043130338212894366,True,True
904,1925,77,0.0,0,0.4740634212662337,0.042025997727652156,True,True
905,1925,77,0.0,0,0.4682186922402598,0.0429791760742766,True,True
906,1925,77,0.0,0,0.49201423069805195,0.03987641966189506,True,True
907,1925,77,0.0,0,0.4616571121915584,0.04262197219508237,True,True
908,1925,77,0.0,0,0.4717817943668831,0.039384444555442405,True,True
909,1925,77,0.0,0,0.4757838741883117,0.0413102234399175,True,True
910,1925,77,0.0,0,0.4668136475811689,0.03985900314871643,True,True
911,1925,77,0.0,0,0.4804886421428571,0.041851944893160756,True,True
912,1925,77,0.0,0,0.48009576725649356,0.042155430946924456,True,True
913,1925,77,0.0,0,0.46775643110389603,0.04053659633769141,True,True
914,1925,77,0.0,0,0.4609266650811688,0.04018111640012071,True,True
915,1925,77,0.0,0,0.46494700459415583,0.03899550339576504,True,True
916,1925,77,0.0,0,0.47010994897727265,0.04094837592201913,True,True
917,1925,77,0.0,0,0.4576860363474026,0.040594417747175614,True,True
918,1925,77,0.0,0,0.4717122550324675,0.044253298802903476,True,True
919,1925,77,0.0,0,0.4752975438961039,0.04433821218400765,True,True
920,1925,77,0.0,0,0.47845925173701304,0.046664832522994214,True,True
921,1925,77,0.0,0,0.4920833451298701,0.03747704922885532,True,True
922,1925,77,0.0,0,0.5001543556168832,0.042105350423918456,True,True
923,1925,77,0.0,0,0.48197752951298706,0.04157338917063636,True,True
924,1925,77,0.0,0,0.4724382660551948,0.042133238193422254,True,True
925,1925,77,0.0,0,0.48243933295454544,0.04113446602976032,True,True
926,1925,77,0.0,0,0.4644583021915584,0.040386388151826075,True,True
927,1925,77,0.0,0,0.4827665639285714,0.04119095200537599,True,True
928,1925,77,0.0,0,0.4791047511038961,0.04469172222870919,True,True
929,1925,77,0.0,0,0.48579296386363635,0.04077067734270955,True,True
930,1925,77,0.0,0,0.4697932129545455,0.04158619812010468,True,True
931,1925,77,0.0,0,0.47489551211038955,0.04448261460345644,True,True
932,1925,77,0.0,0,0.46187121936688313,0.041113613661388326,True,True
933,1925,77,0.0,0,0.46498997264610387,0.04121408200107584,True,True
934,1925,77,0.0,0,0.47673758678571426,0.04269087063579448,True,True
935,1925,77,0.0,0,0.4679689966720779,0.043050725727531894,True,True
936,1925,77,0.0,0,0.48374677439935065,0.03785062434597026,True,True
937,1925,77,0.0,0,0.47415422717532474,0.0393016636369555,True,True
938,1925,77,0.0,0,0.4875925442207792,0.040179549523610865,True,True
939,1925,77,0.0,0,0.4727812205519481,0.04350767432674655,True,True
940,1925,77,0.0,0,0.47690891193181817,0.04317190511102421,True,True
941,1925,77,0.0,0,0.465342882775974,0.0428421555201847,True,True
942,1925,77,0.0,0,0.47060973032467535,0.04181999358914654,True,True
943,1925,77,0.0,0,0.4866739025974026,0.045478145700984046,True,True
944,1925,77,0.0,0,0.48808254295454545,0.040588369369294684,True,True
945,1925,77,0.0,0,0.4923105918506493,0.039135929598190455,True,True
946,1925,77,0.0,0,0.4715140026461038,0.042738810631369833,True,True
947,1925,77,0.0,0,0.4701871037012988,0.042083770127288825,True,True
948,1925,77,0.0,0,0.4709671215746753,0.042726163854760996,True,True
949,1925,77,0.0,0,0.4707388358766234,0.04249652514297673,True,True
950,1925,77,0.0,0,0.4605486092857142,0.04392630654472318,True,True
951,1925,77,0.0,0,0.4785602196103896,0.04252214242137123,True,True
952,1925,77,0.0,0,0.46361821316558444,0.03963678960651576,True,True
953,1925,77,0.0,0,0.47022394280844154,0.04108274581554266,True,True
954,1925,77,0.0,0,0.4716222240422077,0.04318065594847468,True,True
955,1925,77,0.0,0,0.476542504237013,0.041774769115703755,True,True
956,1925,77,0.0,0,0.4750688039772727,0.04334062178195693,True,True
957,1925,77,0.0,0,0.4637787740746753,0.0403022030468166,True,True
958,1925,77,0.0,0,0.47453914977272726,0.038185358875288004,True,True
959,1925,77,0.0,0,0.45836468949675324,0.042735775244707765,True,True
960,1925,77,0.0,0,0.48744786650974026,0.04232513023125342,True,True
961,1925,77,0.0,0,0.4784277758279221,0.04210626132076429,True,True
962,1925,77,0.0,0,0.47784210232142854,0.04159336882741794,True,True
963,1925,77,0.0,0,0.4727617994480519,0.043062541126920796,True,True
964,1925,77,0.0,0,0.48363022272727274,0.04189530165444039,True,True
965,1925,77,0.0,0,0.46924390352272727,0.04069607151687115,True,True
966,1925,77,0.0,0,0.48044846811688313,0.043021179276043944,True,True
967,1925,77,0.0,0,0.49488387884740265,0.04111973470148869,True,True
968,1925,77,0.0,0,0.490850608474026,0.04388841295889199,True,True
969,1925,77,0.0,0,0.4860310956655844,0.04374748389549678,True,True
970,1925,77,0.0,0,0.47561471751623374,0.03968662710841361,True,True
971,1925,77,0.0,0,0.4867473564123377,0.04244190155816291,True,True
972,1925,77,0.0,0,0.4748778306006493,0.04401205336733715,True,True
973,1925,77,0.0,0,0.47779790681818185,0.04151743639678668,True,True
974,1925,77,0.0,0,0.46692072551948055,0.0416325505355502,True,True
975,1925,77,0.0,0,0.44688191464285715,0.04089577729180695,True,True
976,1925,77,0.0,0,0.47360400534090913,0.042539905878331126,True,True
977,1925,77,0.0,0,0.48556766909090915,0.04396949003506595,True,True
978,1925,77,0.0,0,0.47077235170454546,0.042011636734779735,True,True
979,1925,77,0.0,0,0.47732534186688313,0.0414017232588301,True,True
980,1925,77,0.0,0,0.4772809218506493,0.04146514637337018,True,True
981,1925,77,0.0,0,0.49701141035714286,0.04308175683355545,True,True
982,1925,77,0.0,0,0.4877983687987013,0.04358176639472731,True,True
983,1925,77,0.0,0,0.4619046819967533,0.041006645034522095,True,True
984,1925,77,0.0,0,0.46871996251623377,0.04310448457752683,True,True
985,1925,77,0.0,0,0.47298982993506494,0.04328331460965756,True,True
986,1925,77,0.0,0,0.47077237665584415,0.040458740657482464,True,True
987,1925,77,0.0,0,0.4610220759415585,0.04351433904995462,True,True
988,1925,77,0.0,0,0.4749858871266234,0.04174474573019649,True,True
989,1925,77,0.0,0,0.4717289915097403,0.041952617887344335,True,True
990,1925,77,0.0,0,0.4810707239123376,0.04060184949719988,True,True
991,1925,77,0.0,0,0.48480243126623374,0.04453485986226727,True,True
992,1925,77,0.0,0,0.465474746461039,0.04299744247313009,True,True
993,1925,77,0.0,0,0.4646385272564935,0.042000304323974745,True,True
994,1925,77,0.0,0,0.47554086663961037,0.042869728720458515,True,True
995,1925,77,0.0,0,0.4845652417857143,0.03991124100895754,True,True
996,1925,77,0.0,0,0.48168882448051953,0.04051308405429027,True,True
997,1925,77,0.0,0,0.4796698547727273,0.04019053677498621,True,True
998,1925,77,0.0,0,0.47165306801948054,0.03974615689715272,True,True
999,1925,77,0.0,0,0.4837594974512987,0.03954431891405244,True,True
