repeat,outer_fold,model,gene,selected_probe,n_candidate_probes,training_mean_expression,tie_count,selection_rule
3,3,candidate,RPS6KB1,11750648_x_at,7,6.6327441875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,RPTOR,11722498_s_at,6,4.8910025625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,SQSTM1,11756761_x_at,5,9.1183926875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,TAX1BP1,11752195_s_at,5,9.399003875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,TBK1,11717931_at,2,7.69033203125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,TEAD1,11752086_a_at,3,5.440031874999999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,TEAD4,11733699_a_at,1,4.79523015625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,TMEM173,11727044_a_at,1,6.98361190625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,TNF,11721577_at,1,6.49841696875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,TSC1,11718820_at,4,7.209495562499999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,TSC2,11756886_a_at,2,6.0866445625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,ULK1,11744271_a_at,1,6.4797206875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,VCP,11745875_x_at,4,8.16309325,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,VDAC1,11715655_s_at,1,7.50228509375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,VDAC2,11748509_s_at,2,9.36529065625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,VDAC3,11754510_s_at,3,9.259180468750001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,WWTR1,11755099_a_at,3,6.76887365625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,candidate,YAP1,11717924_a_at,8,4.5747638749999995,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,ma,BID,11732218_x_at,4,8.25558578125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,ma,FTH1,11757633_x_at,2,12.268587812499998,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,ma,LACTB,11721387_at,2,7.552576625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,3,ma,PDK3,11730952_a_at,1,5.8400349687499995,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,AKT1,11716087_s_at,3,7.26879959375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,AMBRA1,11741563_a_at,3,6.4380809687500005,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,ATG5,11718147_a_at,3,6.35033078125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,ATG7,11750782_a_at,3,5.80353996875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,BAK1,11748849_a_at,5,7.1237900000000005,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,BAX,11742537_a_at,2,6.27316525,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,BBC3,11727707_a_at,2,8.356773,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,BCL2,11721377_x_at,6,7.4065048125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,BCL2L1,11739958_x_at,3,9.67241575,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,BCL2L13,11747880_a_at,7,7.550246312500001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,BID,11732218_x_at,4,8.234545718749999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,BNIP3,11743084_s_at,2,5.53495078125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,BNIP3L,11746802_x_at,6,11.051554375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,CALCOCO2,11744395_s_at,5,8.536032593749999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,CCL5,11753810_a_at,3,10.781263218750002,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,CHUK,11754797_a_at,1,6.62340596875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,CXCL10,11720298_at,1,4.707638375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,DNM1,11761584_x_at,3,5.2810257499999995,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,DNM1L,11742435_a_at,4,7.37231640625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,DNM2,11735759_a_at,3,9.32662040625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,EIF4EBP1,11718284_x_at,3,7.23193825,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,FIS1,11723286_a_at,1,8.23652125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,FKBP8,11743133_a_at,3,7.290994749999999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,FUNDC1,11731671_at,1,6.06116625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,GABARAP,11715479_a_at,4,11.5208946875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,GABARAPL2,11754495_x_at,4,10.160743593749999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,GDAP1,11739561_at,4,4.20092253125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,GIGYF1,11720122_at,5,7.986280125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,GIGYF2,11739463_a_at,7,5.97397753125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,HIF1A,11718757_s_at,8,9.161666718749998,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,IKBKB,11730928_a_at,11,7.98918375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,IL6,11760425_a_at,2,4.46694396875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,INF2,11736439_a_at,5,6.170490937499999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,IRF3,11745499_x_at,6,6.45342265625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,IRF7,11718916_a_at,1,8.69013253125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,LATS1,11745334_a_at,3,3.0202648437499997,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,LATS2,11755581_a_at,3,6.858594437499999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,MAP1LC3B,11738984_x_at,4,9.589134375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,MCL1,11715483_s_at,6,11.95766446875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,MFF,11745184_a_at,5,7.6711810625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,MFN1,11731456_at,3,6.67566934375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,MFN2,11741010_a_at,3,8.4941901875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,MIEF1,11757944_s_at,3,6.25477490625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,MIEF2,11735347_a_at,1,4.3261351875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,MST1,11721819_x_at,2,5.20636246875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,MTCH2,11721075_a_at,2,6.858761812499999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,MTFR1,11725658_a_at,5,5.6485851875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,MTFR1L,11735789_a_at,8,7.01093190625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,MTOR,11716134_a_at,3,6.38838825,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,NBR1,11738519_x_at,6,7.7768447187500005,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,NFKB1,11717542_a_at,1,8.8143111875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,OPA1,11740746_s_at,5,6.23349559375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,OPTN,11745271_x_at,3,8.836426781250001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,PHB2,11715383_a_at,3,8.6733875625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,PINK1,11726996_at,2,8.97909965625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,PLD6,11725448_at,2,4.7471129375,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,PMAIP1,11724509_a_at,2,6.619149875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,RELA,11745440_s_at,3,7.89770171875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,RHEB,11716260_s_at,4,8.34226275,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,RPS6KB1,11750648_x_at,7,6.67209525,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,RPTOR,11722498_s_at,6,4.85489175,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,SQSTM1,11756761_x_at,5,9.154557968750002,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,TAX1BP1,11752195_s_at,5,9.395499000000001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,TBK1,11717931_at,2,7.6907521249999995,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,TEAD1,11752086_a_at,3,5.43075446875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,TEAD4,11733699_a_at,1,4.8734393125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,TMEM173,11727044_a_at,1,6.92454571875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,TNF,11721577_at,1,6.51699615625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,TSC1,11718820_at,4,7.217749875000001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,TSC2,11756886_a_at,2,6.11719815625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,ULK1,11744271_a_at,1,6.47702025,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,VCP,11745875_x_at,4,8.16482075,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,VDAC1,11715655_s_at,1,7.51241446875,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,VDAC2,11748509_s_at,2,9.3852940625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,VDAC3,11754510_s_at,3,9.28031,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,WWTR1,11755099_a_at,3,6.746980125,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,candidate,YAP1,11717924_a_at,8,4.58460075,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,ma,BID,11732218_x_at,4,8.234545718749999,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,ma,FTH1,11757633_x_at,2,12.2660465625,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,ma,LACTB,11721387_at,2,7.498608062500001,1,highest outer-training mean; exact ties by lexicographic probe ID
3,4,ma,PDK3,11730952_a_at,1,5.83846953125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,AKT1,11716087_s_at,3,7.23025796875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,AMBRA1,11741563_a_at,3,6.42184084375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,ATG5,11718147_a_at,3,6.3874408125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,ATG7,11750782_a_at,3,5.8161460625000005,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,BAK1,11748849_a_at,5,7.1874449375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,BAX,11742537_a_at,2,6.35328078125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,BBC3,11727707_a_at,2,8.3088938125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,BCL2,11721376_at,6,7.34150484375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,BCL2L1,11739958_x_at,3,9.5992539375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,BCL2L13,11747880_a_at,7,7.56789684375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,BID,11732218_x_at,4,8.250380906250001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,BNIP3,11743084_s_at,2,5.526054562500001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,BNIP3L,11746802_x_at,6,11.0761590625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,CALCOCO2,11744395_s_at,5,8.5487339375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,CCL5,11753810_a_at,3,10.80961625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,CHUK,11754797_a_at,1,6.633325718749999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,CXCL10,11720298_at,1,4.96633975,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,DNM1,11761584_x_at,3,5.26955328125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,DNM1L,11742435_a_at,4,7.44125325,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,DNM2,11735759_a_at,3,9.30591346875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,EIF4EBP1,11718284_x_at,3,7.28090340625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,FIS1,11723286_a_at,1,8.25994575,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,FKBP8,11743133_a_at,3,7.29594184375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,FUNDC1,11731671_at,1,6.05220378125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,GABARAP,11715479_a_at,4,11.510445625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,GABARAPL2,11728662_s_at,4,10.16713596875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,GDAP1,11739561_at,4,4.230977687499999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,GIGYF1,11720122_at,5,7.96426128125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,GIGYF2,11739463_a_at,7,5.96698484375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,HIF1A,11718757_s_at,8,9.135513187499999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,IKBKB,11730928_a_at,11,8.00422278125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,IL6,11760425_a_at,2,4.45309234375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,INF2,11736439_a_at,5,6.15274065625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,IRF3,11745499_x_at,6,6.410150906249999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,IRF7,11718916_a_at,1,8.600688093750001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,LATS1,11745334_a_at,3,3.02710703125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,LATS2,11755581_a_at,3,6.874933437499999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,MAP1LC3B,11738984_x_at,4,9.5493146875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,MCL1,11715483_s_at,6,11.934449687499999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,MFF,11745184_a_at,5,7.67130434375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,MFN1,11731456_at,3,6.6589089999999995,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,MFN2,11741010_a_at,3,8.480258031249999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,MIEF1,11757944_s_at,3,6.28917559375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,MIEF2,11735347_a_at,1,4.28417,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,MST1,11721819_x_at,2,5.19527328125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,MTCH2,11721075_a_at,2,6.946407624999999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,MTFR1,11725658_a_at,5,5.6932599687500005,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,MTFR1L,11735789_a_at,8,7.016241687500001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,MTOR,11716134_a_at,3,6.3887824687500006,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,NBR1,11738519_x_at,6,7.72713353125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,NFKB1,11717542_a_at,1,8.8039795625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,OPA1,11757614_s_at,5,6.234382375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,OPTN,11745271_x_at,3,8.81118153125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,PHB2,11715383_a_at,3,8.725491000000002,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,PINK1,11726996_at,2,8.95071290625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,PLD6,11725448_at,2,4.72872896875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,PMAIP1,11724509_a_at,2,6.590482375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,RELA,11745440_s_at,3,7.8648799375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,RHEB,11716260_s_at,4,8.372851125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,RPS6KB1,11750648_x_at,7,6.6819580625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,RPTOR,11722498_s_at,6,4.84707540625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,SQSTM1,11756761_x_at,5,9.1063635,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,TAX1BP1,11752195_s_at,5,9.4491880625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,TBK1,11717931_at,2,7.70838621875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,TEAD1,11752086_a_at,3,5.421356843749999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,TEAD4,11733699_a_at,1,4.828435000000001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,TMEM173,11727044_a_at,1,6.94591853125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,TNF,11721577_at,1,6.4790741875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,TSC1,11718820_at,4,7.2107654375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,TSC2,11756886_a_at,2,6.04418175,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,ULK1,11744271_a_at,1,6.445059562499999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,VCP,11745875_x_at,4,8.17243575,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,VDAC1,11715655_s_at,1,7.559157625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,VDAC2,11748509_s_at,2,9.41969790625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,VDAC3,11754510_s_at,3,9.293135687500001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,WWTR1,11755099_a_at,3,6.73860453125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,candidate,YAP1,11717924_a_at,8,4.5722475,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,ma,BID,11732218_x_at,4,8.250380906250001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,ma,FTH1,11757633_x_at,2,12.246036875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,ma,LACTB,11721387_at,2,7.55950384375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,0,ma,PDK3,11730952_a_at,1,5.809365875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,AKT1,11716087_s_at,3,7.2914115937499995,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,AMBRA1,11741563_a_at,3,6.39754834375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,ATG5,11718147_a_at,3,6.35865525,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,ATG7,11750782_a_at,3,5.820772312499999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,BAK1,11748849_a_at,5,7.12924571875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,BAX,11742537_a_at,2,6.26155140625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,BBC3,11727707_a_at,2,8.27364753125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,BCL2,11721376_at,6,7.4034295312500005,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,BCL2L1,11739958_x_at,3,9.70229328125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,BCL2L13,11747880_a_at,7,7.59296284375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,BID,11732218_x_at,4,8.259845875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,BNIP3,11743084_s_at,2,5.596953,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,BNIP3L,11746802_x_at,6,11.1240165625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,CALCOCO2,11744395_s_at,5,8.57410928125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,CCL5,11753810_a_at,3,10.81469259375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,CHUK,11754797_a_at,1,6.65210834375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,CXCL10,11720298_at,1,4.97907990625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,DNM1,11761584_x_at,3,5.289713531249999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,DNM1L,11742435_a_at,4,7.3718715,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,DNM2,11735759_a_at,3,9.297305999999999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,EIF4EBP1,11718284_x_at,3,7.22807953125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,FIS1,11723286_a_at,1,8.27647,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,FKBP8,11743133_a_at,3,7.35642290625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,FUNDC1,11731671_at,1,6.02210790625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,GABARAP,11715479_a_at,4,11.55868375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,GABARAPL2,11754495_x_at,4,10.150825625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,GDAP1,11739561_at,4,4.25458065625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,GIGYF1,11720122_at,5,8.01666784375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,GIGYF2,11739463_a_at,7,5.96281165625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,HIF1A,11718757_s_at,8,9.1242385,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,IKBKB,11730928_a_at,11,8.02450821875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,IL6,11760425_a_at,2,4.481030593749999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,INF2,11736439_a_at,5,6.1286059375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,IRF3,11745499_x_at,6,6.42750884375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,IRF7,11718916_a_at,1,8.6982078125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,LATS1,11745334_a_at,3,3.0338414375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,LATS2,11755581_a_at,3,6.7887008125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,MAP1LC3B,11738984_x_at,4,9.618458562499999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,MCL1,11715483_s_at,6,11.95979134375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,MFF,11745184_a_at,5,7.696116281249999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,MFN1,11731456_at,3,6.661061500000001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,MFN2,11741010_a_at,3,8.51840715625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,MIEF1,11757944_s_at,3,6.22583175,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,MIEF2,11735347_a_at,1,4.3056845,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,MST1,11721819_x_at,2,5.19233253125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,MTCH2,11721075_a_at,2,6.88501221875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,MTFR1,11725658_a_at,5,5.67965975,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,MTFR1L,11735789_a_at,8,7.04268159375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,MTOR,11716134_a_at,3,6.38897171875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,NBR1,11738519_x_at,6,7.7797183125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,NFKB1,11717542_a_at,1,8.76886559375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,OPA1,11740746_s_at,5,6.256337875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,OPTN,11745271_x_at,3,8.85362396875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,PHB2,11715383_a_at,3,8.6745131875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,PINK1,11726996_at,2,9.019066125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,PLD6,11725448_at,2,4.741854,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,PMAIP1,11724509_a_at,2,6.5252848125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,RELA,11745440_s_at,3,7.87717934375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,RHEB,11716260_s_at,4,8.37632003125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,RPS6KB1,11750648_x_at,7,6.678249875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,RPTOR,11722498_s_at,6,4.87000346875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,SQSTM1,11756761_x_at,5,9.143714156249999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,TAX1BP1,11752195_s_at,5,9.40003521875,1,highest outer-training mean; exact ties by lexicographic probe ID
