"profile","donor","Gene","common_rank_original","rank_percentile_original","p_value_original","common_adjusted_p_value_original","common_rank_mt_excluded","rank_percentile_mt_excluded","p_value_mt_excluded","common_adjusted_p_value_mt_excluded","rank_percentile_shift"
"official_default","hoa2","ANKRD29",40,0.133105802047782,0.98101716568949,0.999999999988552,25,0.0819112627986348,0.781488031030245,0.99999999999946,-0.0511945392491468
"official_default","hoa2","ANKRD42",67,0.225255972696246,0.990150105557423,0.999999999988552,133,0.450511945392491,0.984288825918861,0.99999999999946,0.225255972696246
"official_default","hoa2","APOD",250,0.849829351535836,0.999691153109909,0.999999999988552,274,0.931740614334471,0.999929631433245,0.99999999999946,0.0819112627986348
"official_default","hoa2","AQP7",49,0.16382252559727,0.985626362608994,0.999999999988552,54,0.180887372013652,0.886049382089019,0.99999999999946,0.0170648464163823
"official_default","hoa2","ARL15",89,0.300341296928328,0.993746099760291,0.999999999988552,64,0.215017064846416,0.916951043790012,0.99999999999946,-0.0853242320819113
"official_default","hoa2","ARL4C",283,0.962457337883959,0.999944274012011,0.999999999988552,272,0.924914675767918,0.99992639573093,0.99999999999946,-0.037542662116041
"official_default","hoa2","ATF3",20,0.0648464163822526,0.958197936385536,0.999999999988552,29,0.0955631399317406,0.816690349408748,0.99999999999946,0.0307167235494881
"official_default","hoa2","ATG5",218,0.74061433447099,0.99943237406147,0.999999999988552,220,0.747440273037543,0.998852146166099,0.99999999999946,0.00682593856655289
"official_default","hoa2","ATP13A3",44,0.146757679180887,0.98407315089589,0.999999999988552,78,0.262798634812287,0.936501412431883,0.99999999999946,0.116040955631399
"official_default","hoa2","ATP5F1A",72,0.242320819112628,0.991000703708612,0.999999999988552,65,0.218430034129693,0.917283851411157,0.99999999999946,-0.0238907849829351
"official_default","hoa2","ATP5F1B",161,0.546075085324232,0.998284102114379,0.999999999988552,106,0.358361774744027,0.973113114311521,0.99999999999946,-0.187713310580205
"official_default","hoa2","ATP5MC1",157,0.532423208191126,0.998090205848935,0.999999999988552,117,0.395904436860068,0.978773365290253,0.99999999999946,-0.136518771331058
"official_default","hoa2","ATP8A1",162,0.549488054607508,0.998297693713647,0.999999999988552,138,0.467576791808874,0.988044205399042,0.99999999999946,-0.0819112627986348
"official_default","hoa2","B3GNT5",107,0.361774744027304,0.995367240249715,0.999999999988552,143,0.484641638225256,0.990957487403864,0.99999999999946,0.122866894197952
"official_default","hoa2","BAX",208,0.706484641638225,0.999295893799536,0.999999999988552,195,0.662116040955631,0.997429897093181,0.99999999999946,-0.0443686006825939
"official_default","hoa2","BCL2L1",246,0.83617747440273,0.999664747252227,0.999999999988552,285,0.969283276450512,0.999976124855063,0.99999999999946,0.133105802047782
"official_default","hoa2","BCL2L13",202,0.686006825938567,0.999193513390896,0.999999999988552,280,0.95221843003413,0.999954203399984,0.99999999999946,0.266211604095563
"official_default","hoa2","BGN",206,0.699658703071672,0.999252562633654,0.999999999988552,270,0.918088737201365,0.999920546007475,0.99999999999946,0.218430034129693
"official_default","hoa2","BID",185,0.627986348122867,0.99886290339696,0.999999999988552,211,0.716723549488055,0.998320706108234,0.99999999999946,0.0887372013651877
"official_default","hoa2","BIRC3",124,0.419795221843003,0.996584856893405,0.999999999988552,150,0.508532423208191,0.992021322181877,0.99999999999946,0.0887372013651878
"official_default","hoa2","BMP4",203,0.689419795221843,0.999193889314358,0.999999999988552,155,0.525597269624573,0.992417287205452,0.99999999999946,-0.16382252559727
"official_default","hoa2","BNIP3",128,0.433447098976109,0.996934830814215,0.999999999988552,144,0.488054607508532,0.990960283558432,0.99999999999946,0.0546075085324232
"official_default","hoa2","BNIP3L",204,0.692832764505119,0.999195277052084,0.999999999988552,252,0.856655290102389,0.999702600573677,0.99999999999946,0.16382252559727
"official_default","hoa2","BTNL9",31,0.102389078498294,0.974218440158749,0.999999999988552,26,0.0853242320819113,0.794968099371292,0.99999999999946,-0.0170648464163822
"official_default","hoa2","C11orf96",25,0.0819112627986348,0.968793578929646,0.999999999988552,89,0.300341296928328,0.954511630391666,0.99999999999946,0.218430034129693
"official_default","hoa2","C1orf54",281,0.955631399317406,0.999937946640623,0.999999999988552,199,0.675767918088737,0.997633758978268,0.99999999999946,-0.279863481228669
"official_default","hoa2","C2CD4B",33,0.109215017064846,0.97579314269537,0.999999999988552,105,0.354948805460751,0.972976266952019,0.99999999999946,0.245733788395904
"official_default","hoa2","C7",27,0.0887372013651877,0.969223687946116,0.999999999988552,44,0.146757679180887,0.859083262373021,0.99999999999946,0.0580204778156996
"official_default","hoa2","CALCOCO2",236,0.802047781569966,0.999578842523004,0.999999999988552,116,0.392491467576792,0.977981358630895,0.99999999999946,-0.409556313993174
"official_default","hoa2","CAT",186,0.631399317406143,0.998917468654722,0.999999999988552,91,0.307167235494881,0.95976490799013,0.99999999999946,-0.324232081911263
"official_default","hoa2","CBWD5",280,0.95221843003413,0.999937016043689,0.999999999988552,259,0.880546075085324,0.999838015340063,0.99999999999946,-0.0716723549488054
"official_default","hoa2","CCL2",34,0.112627986348123,0.976269621362433,0.999999999988552,115,0.389078498293515,0.977500341307328,0.99999999999946,0.276450511945392
"official_default","hoa2","CCL23",244,0.829351535836177,0.999662141370496,0.999999999988552,142,0.48122866894198,0.990630014497323,0.99999999999946,-0.348122866894198
"official_default","hoa2","CCN1",167,0.566552901023891,0.998410906686721,0.999999999988552,193,0.655290102389078,0.997372693521018,0.99999999999946,0.0887372013651877
"official_default","hoa2","CCN2",294,1,0.999999999988552,0.999999999988552,288,0.979522184300341,0.999986594281077,0.99999999999946,-0.0204778156996587
"official_default","hoa2","CCND1",151,0.511945392491468,0.997913465668132,0.999999999988552,94,0.31740614334471,0.963283416692971,0.99999999999946,-0.194539249146758
"official_default","hoa2","CD14",238,0.808873720136519,0.999610043835845,0.999999999988552,192,0.651877133105802,0.997325740775206,0.99999999999946,-0.156996587030717
"official_default","hoa2","CD300LG",172,0.583617747440273,0.998524483613545,0.999999999988552,47,0.156996587030717,0.874639451642674,0.99999999999946,-0.426621160409556
"official_default","hoa2","CD83",54,0.180887372013652,0.986835770431494,0.999999999988552,178,0.604095563139932,0.995941589435853,0.99999999999946,0.42320819112628
"official_default","hoa2","CDH13",69,0.232081911262799,0.990279330223477,0.999999999988552,59,0.197952218430034,0.896234339060274,0.99999999999946,-0.0341296928327645
"official_default","hoa2","CGAS",291,0.989761092150171,0.999984196018882,0.999999999988552,276,0.938566552901024,0.999941504059773,0.99999999999946,-0.0511945392491467
"official_default","hoa2","CKS2",5,0.0136518771331058,0.939582919408353,0.999999999988552,49,0.16382252559727,0.875309867628304,0.99999999999946,0.150170648464164
"official_default","hoa2","CLDN5",56,0.187713310580205,0.98742654660711,0.999999999988552,28,0.0921501706484642,0.814434778128462,0.99999999999946,-0.0955631399317406
"official_default","hoa2","CLPP",254,0.863481228668942,0.999735041014958,0.999999999988552,268,0.911262798634812,0.999919531351652,0.99999999999946,0.0477815699658704
"official_default","hoa2","CNKSR3",94,0.31740614334471,0.994078987346313,0.999999999988552,76,0.255972696245734,0.934882432352764,0.99999999999946,-0.0614334470989761
"official_default","hoa2","COX4I1",48,0.160409556313993,0.985051282565732,0.999999999988552,19,0.0614334470989761,0.764500140593686,0.99999999999946,-0.0989761092150171
"official_default","hoa2","COX5A",90,0.303754266211604,0.993921988510856,0.999999999988552,126,0.426621160409556,0.981428865254267,0.99999999999946,0.122866894197952
"official_default","hoa2","COX6C",126,0.426621160409556,0.996859121895788,0.999999999988552,31,0.102389078498294,0.82397184016274,0.99999999999946,-0.324232081911263
"official_default","hoa2","COX7A2",152,0.515358361774744,0.997950699049022,0.999999999988552,95,0.320819112627986,0.963759006194323,0.99999999999946,-0.194539249146758
"official_default","hoa2","CR381670.1",147,0.498293515358362,0.997776738448885,0.999999999988552,182,0.617747440273038,0.99631485980087,0.99999999999946,0.119453924914676
"official_default","hoa2","CREB5",59,0.197952218430034,0.987939228103831,0.999999999988552,204,0.692832764505119,0.997945091628498,0.99999999999946,0.494880546075085
"official_default","hoa2","CRIP1",104,0.351535836177474,0.995138580827658,0.999999999988552,170,0.57679180887372,0.995413200917811,0.99999999999946,0.225255972696246
"official_default","hoa2","CX3CL1",228,0.774744027303754,0.999530647450694,0.999999999988552,169,0.573378839590444,0.995244072856461,0.99999999999946,-0.201365187713311
"official_default","hoa2","CXCL12",50,0.167235494880546,0.9861708317935,0.999999999988552,20,0.0648464163822526,0.767503566850706,0.99999999999946,-0.102389078498294
"official_default","hoa2","CXCL2",7,0.0204778156996587,0.940630772888454,0.999999999988552,3,0.0068259385665529,0.547498616725096,0.99999999999946,-0.0136518771331058
"official_default","hoa2","CXCL3",9,0.0273037542662116,0.941963911036291,0.999999999988552,41,0.136518771331058,0.8481294231752,0.99999999999946,0.109215017064846
"official_default","hoa2","CXCR4",240,0.815699658703072,0.99962345734516,0.999999999988552,213,0.723549488054608,0.998372746221128,0.99999999999946,-0.0921501706484642
"official_default","hoa2","CYP1B1",169,0.573378839590444,0.998430234553657,0.999999999988552,69,0.232081911262799,0.921425730307787,0.99999999999946,-0.341296928327645
"official_default","hoa2","DDHD1",61,0.204778156996587,0.988362375542518,0.999999999988552,149,0.505119453924915,0.991973558732922,0.99999999999946,0.300341296928328
"official_default","hoa2","DEPP1",63,0.21160409556314,0.98863548612115,0.999999999988552,40,0.133105802047782,0.847648553917219,0.99999999999946,-0.0784982935153584
"official_default","hoa2","DGKE",80,0.26962457337884,0.992648758525808,0.999999999988552,119,0.402730375426621,0.979071268031993,0.99999999999946,0.133105802047782
"official_default","hoa2","DLL4",260,0.883959044368601,0.999764513591002,0.999999999988552,206,0.699658703071672,0.998086103526889,0.99999999999946,-0.184300341296928
"official_default","hoa2","DNAJA4",272,0.924914675767918,0.999867238749694,0.999999999988552,164,0.556313993174061,0.99438153897912,0.99999999999946,-0.368600682593857
"official_default","hoa2","DNM1L",269,0.914675767918089,0.999826911178162,0.999999999988552,239,0.812286689419795,0.999448057478301,0.99999999999946,-0.102389078498293
"official_default","hoa2","DNM2",287,0.976109215017065,0.999957937074638,0.999999999988552,176,0.597269624573379,0.995727745243083,0.99999999999946,-0.378839590443686
"official_default","hoa2","DUSP2",122,0.41296928327645,0.99642813682099,0.999999999988552,173,0.587030716723549,0.995518422840342,0.99999999999946,0.174061433447099
"official_default","hoa2","DUSP4",129,0.436860068259386,0.99696453533739,0.999999999988552,102,0.344709897610922,0.971141744709235,0.99999999999946,-0.0921501706484641
"official_default","hoa2","ECRG4",274,0.931740614334471,0.999879088680153,0.999999999988552,250,0.849829351535836,0.99968012810427,0.99999999999946,-0.0819112627986348
"official_default","hoa2","EDN1",134,0.453924914675768,0.99718976729913,0.999999999988552,121,0.409556313993174,0.979642974073703,0.99999999999946,-0.0443686006825939
"official_default","hoa2","EDNRB",211,0.716723549488055,0.999321134032365,0.999999999988552,263,0.89419795221843,0.999895129927891,0.99999999999946,0.177474402730375
"official_default","hoa2","EFNB1",73,0.245733788395904,0.991424365081768,0.999999999988552,72,0.242320819112628,0.930265846668942,0.99999999999946,-0.00341296928327645
"official_default","hoa2","EGR1",39,0.129692832764505,0.979940250653588,0.999999999988552,5,0.0136518771331058,0.57292499474989,0.99999999999946,-0.116040955631399
"official_default","hoa2","EGR3",17,0.0546075085324232,0.95485351444013,0.999999999988552,22,0.0716723549488055,0.768373603604037,0.99999999999946,0.0170648464163822
"official_default","hoa2","EIF4EBP1",182,0.617747440273038,0.998858141174388,0.999999999988552,175,0.593856655290102,0.995547015244538,0.99999999999946,-0.0238907849829352
"official_default","hoa2","EMCN",135,0.457337883959044,0.997257141399638,0.999999999988552,17,0.0546075085324232,0.718444546510533,0.99999999999946,-0.402730375426621
"official_default","hoa2","EMP3",216,0.733788395904437,0.99937191132466,0.999999999988552,110,0.372013651877133,0.974300463630632,0.99999999999946,-0.361774744027304
"official_default","hoa2","ENG",8,0.0238907849829352,0.941822609117061,0.999999999988552,7,0.0204778156996587,0.61098824061041,0.99999999999946,-0.00341296928327645
"official_default","hoa2","ERO1B",245,0.832764505119454,0.999662884767047,0.999999999988552,160,0.542662116040956,0.99373430043856,0.99999999999946,-0.290102389078498
"official_default","hoa2","F2RL3",293,0.996587030716723,0.999999999896532,0.999999999988552,294,1,0.99999999999946,0.99999999999946,0.0034129692832765
"official_default","hoa2","F8",267,0.907849829351536,0.999809321265706,0.999999999988552,162,0.549488054607508,0.993813931221891,0.99999999999946,-0.358361774744027
"official_default","hoa2","FAM107A",78,0.262798634812287,0.992620235769355,0.999999999988552,85,0.286689419795222,0.9480042413649,0.99999999999946,0.0238907849829351
"official_default","hoa2","FAM184A",273,0.928327645051195,0.999878270257518,0.999999999988552,167,0.566552901023891,0.994978344763583,0.99999999999946,-0.361774744027304
"official_default","hoa2","FAN1",257,0.873720136518771,0.999740263261695,0.999999999988552,235,0.798634812286689,0.999418490962167,0.99999999999946,-0.0750853242320819
"official_default","hoa2","FBLN2",231,0.784982935153584,0.999545307614048,0.999999999988552,197,0.668941979522184,0.997518344130037,0.99999999999946,-0.116040955631399
"official_default","hoa2","FILIP1",81,0.273037542662116,0.992769447524633,0.999999999988552,80,0.26962457337884,0.941525983677007,0.99999999999946,-0.00341296928327645
"official_default","hoa2","FILIP1L",65,0.218430034129693,0.98978017880804,0.999999999988552,214,0.726962457337884,0.998597572066109,0.99999999999946,0.508532423208191
"official_default","hoa2","FIS1",102,0.344709897610922,0.99490331523262,0.999999999988552,16,0.0511945392491468,0.708564367645408,0.99999999999946,-0.293515358361775
"official_default","hoa2","FKBP8",179,0.607508532423208,0.998767155976872,0.999999999988552,98,0.331058020477816,0.9659607837859,0.99999999999946,-0.276450511945393
"official_default","hoa2","FLT1",178,0.604095563139932,0.998703136015176,0.999999999988552,111,0.37542662116041,0.974742146405404,0.99999999999946,-0.228668941979522
"official_default","hoa2","FMO2",264,0.897610921501707,0.999798328373882,0.999999999988552,145,0.491467576791809,0.991156150869749,0.99999999999946,-0.406143344709898
"official_default","hoa2","FUT8",96,0.324232081911263,0.99440541604033,0.999999999988552,83,0.279863481228669,0.945283737983648,0.99999999999946,-0.0443686006825939
"official_default","hoa2","GABARAP",189,0.641638225255973,0.998978526127339,0.999999999988552,231,0.784982935153584,0.999278587995283,0.99999999999946,0.143344709897611
"official_default","hoa2","GABARAPL2",170,0.57679180887372,0.998436296303667,0.999999999988552,120,0.406143344709898,0.979129401189841,0.99999999999946,-0.170648464163823
"official_default","hoa2","GABPA",125,0.42320819112628,0.996683857262455,0.999999999988552,191,0.648464163822526,0.997083092029883,0.99999999999946,0.225255972696246
"official_default","hoa2","GABRB2",155,0.525597269624573,0.998021446679862,0.999999999988552,216,0.733788395904437,0.998673736532084,0.99999999999946,0.208191126279863
"official_default","hoa2","GADD45G",143,0.484641638225256,0.997662410529869,0.999999999988552,200,0.679180887372014,0.997687699311477,0.99999999999946,0.194539249146758
"official_default","hoa2","GBP1",229,0.778156996587031,0.999533077549402,0.999999999988552,283,0.962457337883959,0.999968833935581,0.99999999999946,0.184300341296928
"official_default","hoa2","GCNT2",85,0.286689419795222,0.993094878719619,0.999999999988552,188,0.638225255972696,0.996799458137484,0.99999999999946,0.351535836177474
"official_default","hoa2","GIGYF1",217,0.737201365187713,0.999397144649547,0.999999999988552,255,0.866894197952218,0.99976549354783,0.99999999999946,0.129692832764505
"official_default","hoa2","GIGYF2",52,0.174061433447099,0.986446525659052,0.999999999988552,257,0.873720136518771,0.999828308778212,0.99999999999946,0.699658703071672
"official_default","hoa2","GPRC5A",209,0.709897610921502,0.999296092422162,0.999999999988552,147,0.498293515358362,0.991197405202086,0.99999999999946,-0.21160409556314
"official_default","hoa2","GPRC5B",127,0.430034129692833,0.996902252518472,0.999999999988552,132,0.447098976109215,0.984249180042594,0.99999999999946,0.0170648464163822
"official_default","hoa2","GPX4",87,0.293515358361775,0.993433406504923,0.999999999988552,30,0.0989761092150171,0.818955054993057,0.99999999999946,-0.194539249146758
"official_default","hoa2","H19",101,0.341296928327645,0.99483375504462,0.999999999988552,88,0.296928327645051,0.954048556843087,0.99999999999946,-0.0443686006825939
"official_default","hoa2","HBEGF",18,0.0580204778156997,0.955827621955809,0.999999999988552,66,0.221843003412969,0.917993879030959,0.99999999999946,0.16382252559727
"official_default","hoa2","HES1",10,0.0307167235494881,0.942728922176875,0.999999999988552,8,0.0238907849829352,0.643163325972824,0.99999999999946,-0.0068259385665529
"official_default","hoa2","HIF1A",187,0.63481228668942,0.998954851007342,0.999999999988552,232,0.78839590443686,0.999291581279684,0.99999999999946,0.15358361774744
"official_default","hoa2","HLA-DQA1",173,0.587030716723549,0.9985713300072,0.999999999988552,282,0.959044368600683,0.999968623357453,0.99999999999946,0.372013651877133
"official_default","hoa2","HMOX1",26,0.0853242320819113,0.968830961645135,0.999999999988552,71,0.238907849829352,0.929084504142443,0.99999999999946,0.15358361774744
"official_default","hoa2","HSPD1",223,0.757679180887372,0.999461042821847,0.999999999988552,221,0.750853242320819,0.998875166715977,0.99999999999946,-0.00682593856655289
"official_default","hoa2","HSPE1",138,0.467576791808874,0.997355061569821,0.999999999988552,154,0.522184300341297,0.992324394876355,0.99999999999946,0.0546075085324232
"official_default","hoa2","HTRA2",261,0.887372013651877,0.999777364027933,0.999999999988552,253,0.860068259385666,0.999730937907622,0.99999999999946,-0.0273037542662116
"official_default","hoa2","ICAM1",3,0.0068259385665529,0.923339089756366,0.999999999988552,2,0.00341296928327645,0.356011869214033,0.99999999999946,-0.00341296928327645
"official_default","hoa2","ICAM4",37,0.122866894197952,0.978687498200893,0.999999999988552,13,0.0409556313993174,0.6804174699451,0.99999999999946,-0.0819112627986348
"official_default","hoa2","IER3",35,0.116040955631399,0.977626422310734,0.999999999988552,61,0.204778156996587,0.901036653127515,0.99999999999946,0.0887372013651877
"official_default","hoa2","IFIT1",241,0.819112627986348,0.999646517495581,0.999999999988552,291,0.989761092150171,0.999994129603522,0.99999999999946,0.170648464163823
"official_default","hoa2","IFIT2",215,0.73037542662116,0.999367979814635,0.999999999988552,241,0.819112627986348,0.999507885018164,0.99999999999946,0.0887372013651877
"official_default","hoa2","IFIT3",224,0.761092150170648,0.99948528001175,0.999999999988552,277,0.9419795221843,0.999942557146682,0.99999999999946,0.180887372013652
"official_default","hoa2","IFT88",286,0.972696245733788,0.999956617728612,0.999999999988552,238,0.808873720136519,0.999425146307208,0.99999999999946,-0.16382252559727
"official_default","hoa2","IGFBP5",88,0.296928327645051,0.993540875623661,0.999999999988552,269,0.914675767918089,0.999920468289294,0.99999999999946,0.617747440273038
"official_default","hoa2","IKBKB",256,0.870307167235495,0.999737817236816,0.999999999988552,141,0.477815699658703,0.990325725473145,0.99999999999946,-0.392491467576792
"official_default","hoa2","IL32",91,0.307167235494881,0.994013291102997,0.999999999988552,100,0.337883959044369,0.967596907027468,0.99999999999946,0.030716723549488
"official_default","hoa2","INF2",258,0.877133105802048,0.999744358537778,0.999999999988552,222,0.754266211604096,0.998894993293368,0.99999999999946,-0.122866894197952
"official_default","hoa2","INHBB",141,0.477815699658703,0.997542353042312,0.999999999988552,247,0.839590443686007,0.999647110248589,0.99999999999946,0.361774744027304
"official_default","hoa2","INMT",142,0.48122866894198,0.99759629758442,0.999999999988552,260,0.883959044368601,0.99984762996954,0.99999999999946,0.402730375426621
"official_default","hoa2","IRF3",131,0.443686006825939,0.997170517414703,0.999999999988552,113,0.382252559726962,0.976555128567653,0.99999999999946,-0.0614334470989761
"official_default","hoa2","IRF7",275,0.935153583617747,0.999880656181199,0.999999999988552,292,0.993174061433447,0.99999928460202,0.99999999999946,0.0580204778156996
"official_default","hoa2","ISG15",98,0.331058020477816,0.994615180642795,0.999999999988552,158,0.535836177474403,0.993254164449748,0.99999999999946,0.204778156996587
"official_default","hoa2","JAG1",100,0.337883959044369,0.994732885948986,0.999999999988552,97,0.327645051194539,0.964051392881925,0.99999999999946,-0.0102389078498293
"official_default","hoa2","JAG2",74,0.249146757679181,0.9914971057845,0.999999999988552,35,0.116040955631399,0.84113592038782,0.99999999999946,-0.133105802047782
"official_default","hoa2","KCNQ1OT1",68,0.228668941979522,0.990222396579519,0.999999999988552,60,0.201365187713311,0.898264675328301,0.99999999999946,-0.0273037542662116
"official_default","hoa2","KDM6B",13,0.0409556313993174,0.9489756187301,0.999999999988552,12,0.037542662116041,0.676817401224281,0.99999999999946,-0.00341296928327645
"official_default","hoa2","KDR",66,0.221843003412969,0.990150091242672,0.999999999988552,36,0.119453924914676,0.841997902066674,0.99999999999946,-0.102389078498294
"official_default","hoa2","KEAP1",196,0.665529010238908,0.999093764691708,0.999999999988552,203,0.689419795221843,0.997897050333887,0.99999999999946,0.0238907849829352
"official_default","hoa2","KIAA0040",198,0.672354948805461,0.999128057968381,0.999999999988552,234,0.795221843003413,0.99939515434689,0.99999999999946,0.122866894197952
"official_default","hoa2","LAMA3",181,0.614334470989761,0.998856845447266,0.999999999988552,96,0.324232081911263,0.963916568297436,0.99999999999946,-0.290102389078498
"official_default","hoa2","LATS1",253,0.860068259385666,0.999725188902576,0.999999999988552,264,0.897610921501707,0.999902862135313,0.99999999999946,0.037542662116041
"official_default","hoa2","LATS2",232,0.78839590443686,0.999545792614505,0.999999999988552,275,0.935153583617747,0.999940054516524,0.99999999999946,0.146757679180887
"official_default","hoa2","LCN6",219,0.744027303754266,0.999436274886006,0.999999999988552,172,0.583617747440273,0.99544438037132,0.99999999999946,-0.160409556313993
"official_default","hoa2","LEPR",158,0.535836177474403,0.998170271710614,0.999999999988552,46,0.15358361774744,0.865148070141191,0.99999999999946,-0.382252559726962
"official_default","hoa2","LGALS1",53,0.177474402730375,0.986570683201063,0.999999999988552,103,0.348122866894198,0.972037592259082,0.99999999999946,0.170648464163823
"official_default","hoa2","LINC00472",163,0.552901023890785,0.998352115916904,0.999999999988552,108,0.36518771331058,0.973634440319606,0.99999999999946,-0.187713310580205
"official_default","hoa2","LONP1",282,0.959044368600683,0.999942926372763,0.999999999988552,290,0.986348122866894,0.99999335957375,0.99999999999946,0.0273037542662117
"official_default","hoa2","LRG1",21,0.068259385665529,0.961268269590447,0.999999999988552,34,0.112627986348123,0.841094502715697,0.99999999999946,0.0443686006825939
"official_default","hoa2","LTBP4",45,0.150170648464164,0.984266778242956,0.999999999988552,52,0.174061433447099,0.881593287904161,0.99999999999946,0.0238907849829351
"official_default","hoa2","MAP1B",83,0.279863481228669,0.992853847607304,0.999999999988552,124,0.419795221843003,0.980785762888498,0.99999999999946,0.139931740614334
"official_default","hoa2","MAP1LC3B",11,0.0341296928327645,0.944825077652181,0.999999999988552,104,0.351535836177474,0.972854990977579,0.99999999999946,0.31740614334471
"official_default","hoa2","MCAM",132,0.447098976109215,0.997174281182137,0.999999999988552,153,0.51877133105802,0.99226577277288,0.99999999999946,0.0716723549488054
"official_default","hoa2","MCL1",4,0.0102389078498294,0.925884742606178,0.999999999988552,9,0.0273037542662116,0.648777635165062,0.99999999999946,0.0170648464163823
"official_default","hoa2","MEOX2",207,0.703071672354949,0.999261045124685,0.999999999988552,226,0.767918088737201,0.999121638997132,0.99999999999946,0.0648464163822525
"official_default","hoa2","MET",194,0.658703071672355,0.999054580408873,0.999999999988552,201,0.68259385665529,0.997770818395761,0.99999999999946,0.0238907849829352
"official_default","hoa2","MFF",248,0.843003412969283,0.999674914880733,0.999999999988552,189,0.641638225255973,0.996871300432305,0.99999999999946,-0.201365187713311
"official_default","hoa2","MFN1",271,0.921501706484642,0.999846312463377,0.999999999988552,281,0.955631399317406,0.999967534777856,0.99999999999946,0.0341296928327645
"official_default","hoa2","MFN2",266,0.904436860068259,0.999803452331499,0.999999999988552,245,0.832764505119454,0.999577872360741,0.99999999999946,-0.0716723549488055
"official_default","hoa2","MGP",58,0.194539249146758,0.987617771079871,0.999999999988552,114,0.385665529010239,0.977409280351044,0.99999999999946,0.191126279863481
"official_default","hoa2","MIGA1",268,0.911262798634812,0.999820999540229,0.999999999988552,219,0.744027303754266,0.998815768785809,0.99999999999946,-0.167235494880546
"official_default","hoa2","MIR222HG",23,0.0750853242320819,0.96469999743164,0.999999999988552,14,0.0443686006825939,0.69380873320313,0.99999999999946,-0.0307167235494881
"official_default","hoa2","MIR22HG",77,0.25938566552901,0.992422867800064,0.999999999988552,81,0.273037542662116,0.941533366443631,0.99999999999946,0.0136518771331058
"official_default","hoa2","MMP2",55,0.184300341296928,0.987167768287238,0.999999999988552,68,0.228668941979522,0.920704627961296,0.99999999999946,0.0443686006825939
"official_default","hoa2","MSX1",28,0.0921501706484642,0.9722505331047,0.999999999988552,84,0.283276450511945,0.946321823802081,0.99999999999946,0.191126279863481
"official_default","hoa2","MT1E",114,0.385665529010239,0.995769223658057,0.999999999988552,279,0.948805460750853,0.999950347714743,0.99999999999946,0.563139931740614
"official_default","hoa2","MT1X",86,0.290102389078498,0.993220979322701,0.999999999988552,183,0.621160409556314,0.996541104640364,0.99999999999946,0.331058020477816
"official_default","hoa2","MT2A",19,0.0614334470989761,0.95808473957705,0.999999999988552,57,0.191126279863481,0.888412690044037,0.99999999999946,0.129692832764505
"official_default","hoa2","MTCH2",164,0.556313993174061,0.998355839325861,0.999999999988552,194,0.658703071672355,0.997375684077968,0.99999999999946,0.102389078498294
"official_default","hoa2","MTFR1L",168,0.569965870307167,0.998426989782026,0.999999999988552,246,0.83617747440273,0.999627950028969,0.99999999999946,0.266211604095563
"official_default","hoa2","MTOR",95,0.320819112627986,0.994399269164222,0.999999999988552,198,0.672354948805461,0.997545798570946,0.99999999999946,0.351535836177474
"official_default","hoa2","MX1",200,0.679180887372014,0.999154144964266,0.999999999988552,262,0.890784982935154,0.999882504078417,0.99999999999946,0.21160409556314
"official_default","hoa2","NBR1",226,0.767918088737201,0.999502616706822,0.999999999988552,134,0.453924914675768,0.985929450389533,0.99999999999946,-0.313993174061433
"official_default","hoa2","NDUFA1",93,0.313993174061433,0.994031656856964,0.999999999988552,74,0.249146757679181,0.933586897793825,0.99999999999946,-0.0648464163822526
"official_default","hoa2","NDUFB8",191,0.648464163822526,0.998989128063619,0.999999999988552,123,0.416382252559727,0.98052002516205,0.99999999999946,-0.232081911262799
"official_default","hoa2","NDUFS1",220,0.747440273037543,0.999441214876257,0.999999999988552,212,0.720136518771331,0.998338579355955,0.99999999999946,-0.0273037542662116
"official_default","hoa2","NFE2L2",137,0.464163822525597,0.99735098767164,0.999999999988552,180,0.610921501706485,0.996193101481236,0.99999999999946,0.146757679180887
"official_default","hoa2","NFKB1",148,0.501706484641638,0.997830866235742,0.999999999988552,248,0.843003412969283,0.999660116802516,0.99999999999946,0.341296928327645
"official_default","hoa2","NFKBIA",1,0,0.846072871281171,0.999999999988552,1,0,0.286541264369651,0.99999999999946,0
"official_default","hoa2","NIBAN1",108,0.36518771331058,0.995503443918675,0.999999999988552,186,0.631399317406143,0.996604690692669,0.99999999999946,0.266211604095563
"official_default","hoa2","NR4A1",16,0.0511945392491468,0.953426876646914,0.999999999988552,15,0.0477815699658703,0.69433451595488,0.99999999999946,-0.00341296928327645
"official_default","hoa2","NR4A2",30,0.0989761092150171,0.973655836133183,0.999999999988552,11,0.0341296928327645,0.674624526688991,0.99999999999946,-0.0648464163822526
"official_default","hoa2","NSUN6",75,0.252559726962457,0.991576315878193,0.999999999988552,23,0.0750853242320819,0.776685302601124,0.99999999999946,-0.177474402730375
"official_default","hoa2","OPA1",139,0.47098976109215,0.997423110094601,0.999999999988552,217,0.737201365187713,0.998756533863151,0.99999999999946,0.266211604095563
"official_default","hoa2","OPTN",262,0.890784982935154,0.999786413336419,0.999999999988552,184,0.62457337883959,0.996552379395547,0.99999999999946,-0.266211604095563
"official_default","hoa2","PARL",243,0.825938566552901,0.999654651612503,0.999999999988552,215,0.73037542662116,0.998617917202375,0.99999999999946,-0.0955631399317406
