"donor","rank","Gene","Distance","Z","FC","p_value","adjusted_p_value"
"hoa2",233,"AC002558.3",1.40871067825939e-07,-0.647641925241216,6.31139788785958e-06,0.997995516965969,0.999999999996351
"hoa2",234,"AC109326.1",1.40527876871665e-07,-0.648407816813578,6.28068361461301e-06,0.998000400289521,0.999999999996351
"hoa2",235,"IFT88",1.33963428856899e-07,-0.663387564083693,5.70761219017292e-06,0.998093806971931,0.999999999996351
"hoa2",236,"SLC5A3",1.31915600127084e-07,-0.668194380947804,5.53444737148632e-06,0.998122945891586,0.999999999996351
"hoa2",237,"GPRC5A",1.27230895728858e-07,-0.679445376608607,5.14833876703027e-06,0.99818960539403,0.999999999996351
"hoa2",238,"TEAD4",1.23662952379328e-07,-0.688264374589806,4.86363716584615e-06,0.998240374310921,0.999999999996351
"hoa2",239,"CCL23",1.08962053310632e-07,-0.727171205184631,3.77600450788118e-06,0.998449556158843,0.999999999996351
"hoa2",240,"MTFR1L",1.08901250045028e-07,-0.727341601073539,3.77179149355354e-06,0.998450421340135,0.999999999996351
"hoa2",241,"TAGLN",1.07267080290092e-07,-0.731953235201649,3.65944198336753e-06,0.998473674254729,0.999999999996351
"hoa2",242,"THBS1",1.02839877959981e-07,-0.7447684456099,3.36360548545008e-06,0.99853666977151,0.999999999996351
"hoa2",243,"EDNRB",1.00153251032784e-07,-0.752786757590524,3.19015694563475e-06,0.998574898309277,0.999999999996351
"hoa2",244,"VCAM1",9.80056469200469e-08,-0.759335198927253,3.05480959715668e-06,0.9986054569888,0.999999999996351
"hoa2",245,"PARL",8.29113132057725e-08,-0.809340311183225,2.18629889148305e-06,0.998820237274577,0.999999999996351
"hoa2",246,"RPS6KB1",8.13331859488702e-08,-0.815027124107052,2.10386329192394e-06,0.99884269276736,0.999999999996351
"hoa2",247,"SLC26A2",8.08762434151543e-08,-0.816692057074257,2.08029003286747e-06,0.998849194695512,0.999999999996351
"hoa2",248,"ISG15",8.05460866485281e-08,-0.817900245836536,2.06334018668461e-06,0.998853892563273,0.999999999996351
"hoa2",249,"TAX1BP1",7.53072820753913e-08,-0.837685990926108,1.80366506805752e-06,0.99892843658391,0.999999999996351
"hoa2",250,"TMEM173",6.93850649621109e-08,-0.861585463293372,1.53113662623667e-06,0.999012705032442,0.999999999996351
"hoa2",251,"SLC4A7",6.58712603126444e-08,-0.87663845358245,1.37998349645839e-06,0.99906270368865,0.999999999996351
"hoa2",252,"PRDX3",6.47507386285222e-08,-0.881589149640412,1.33343361945444e-06,0.99907864782522,0.999999999996351
"hoa2",253,"MET",5.79922229793872e-08,-0.913175721602462,1.06960016213662e-06,0.999174816160501,0.999999999996351
"hoa2",254,"EMCN",5.77947708353154e-08,-0.914146881656103,1.06232900417887e-06,0.999177625748618,0.999999999996351
"hoa2",255,"CX3CL1",5.38676432631279e-08,-0.934102835398152,9.22864409411075e-07,0.999233505675485,0.999999999996351
"hoa2",256,"EIF4EBP1",5.32867917275499e-08,-0.937163683550101,9.03069330408553e-07,0.999241770734873,0.999999999996351
"hoa2",257,"NDUFS1",4.85706784284544e-08,-0.963177941538158,7.50291948923511e-07,0.999308877311707,0.999999999996351
"hoa2",258,"MIGA1",4.74113932046019e-08,-0.9699160141763,7.14903431659223e-07,0.99932537302791,0.999999999996351
"hoa2",259,"OPA1",4.72321599310843e-08,-0.970970824117336,7.09508429534807e-07,0.999327923376334,0.999999999996351
"hoa2",260,"CBWD5",4.49487439055868e-08,-0.984730373319171,6.4256500061472e-07,0.999360414589906,0.999999999996351
"hoa2",261,"NDUFB8",4.27665920448591e-08,-0.998473819162426,5.81689513588226e-07,0.999391464895075,0.999999999996351
"hoa2",262,"C1orf54",4.1376660082997e-08,-1.00755683623551,5.44493638372458e-07,0.999411242534482,0.999999999996351
"hoa2",263,"ARL4C",3.92785978683811e-08,-1.02179539995879,4.90674964319282e-07,0.999441096311517,0.999999999996351
"hoa2",264,"RPS6KA5",3.80024236458554e-08,-1.03079088941276,4.59308557641563e-07,0.999459255268501,0.999999999996351
"hoa2",265,"BID",3.77483096459186e-08,-1.03261411828019,4.53186500476376e-07,0.999462871111193,0.999999999996351
"hoa2",266,"FAN1",3.75370677460506e-08,-1.03413807902814,4.48128572469186e-07,0.999465876917573,0.999999999996351
"hoa2",267,"MFN2",3.45408569209539e-08,-1.05661837313797,3.79444412793885e-07,0.999508510645949,0.999999999996351
"hoa2",268,"AKT1",3.2116192823759e-08,-1.0761190247636,3.28042460238111e-07,0.999543011714015,0.999999999996351
"hoa2",269,"IKBKB",3.03215742296544e-08,-1.09141513076065,2.92405432658197e-07,0.999568547729367,0.999999999996351
"hoa2",270,"PINK1",2.97742316467579e-08,-1.09624074358981,2.81944140102578e-07,0.999576335985215,0.999999999996351
"hoa2",271,"SYBU",2.2994423535245e-08,-1.16365854797768,1.68161665354496e-07,0.999672807342506,0.999999999996351
"hoa2",272,"LATS2",2.29485976147314e-08,-1.16417161904076,1.67492069594812e-07,0.999673459409467,0.999999999996351
"hoa2",273,"ATG5",2.28104133673492e-08,-1.16572428080553,1.65481046243095e-07,0.999675425663092,0.999999999996351
"hoa2",274,"IFIT2",2.12388027437963e-08,-1.18399832221831,1.43463694181178e-07,0.999697788451635,0.999999999996351
"hoa2",275,"APOD",2.07639000835929e-08,-1.18975723814217,1.37119685233184e-07,0.999704545944671,0.999999999996351
"hoa2",276,"MEOX2",1.97781337777623e-08,-1.20209526339244,1.24409219957502e-07,0.999718572627477,0.999999999996351
"hoa2",277,"BCL2L1",1.87322428591565e-08,-1.21579919431459,1.11599309173939e-07,0.999733454836548,0.999999999996351
"hoa2",278,"DLL4",1.68621984741236e-08,-1.2420950657933,9.04295439166239e-08,0.999760064104544,0.999999999996351
"hoa2",279,"PMPCA",1.59452431001027e-08,-1.25595156182683,8.08619549108146e-08,0.999773111661955,0.999999999996351
"hoa2",280,"TSC1",1.57557679602596e-08,-1.25890294347661,7.89516297455156e-08,0.999775807744929,0.999999999996351
"hoa2",281,"INF2",1.45605219358488e-08,-1.27828396616447,6.7427309824364e-08,0.999792815160625,0.999999999996351
"hoa2",282,"CXCR4",1.02376060646208e-08,-1.36279311272886,3.33333356374198e-08,0.999854326871696,0.999999999996351
"hoa2",283,"GABRB2",1.01545160322811e-08,-1.36470971568351,3.27944541085032e-08,0.999855509177865,0.999999999996351
"hoa2",284,"RASGEF1B",9.82461727287491e-09,-1.37245972893548,3.06982224587413e-08,0.999860203379176,0.999999999996351
"hoa2",285,"HTRA2",9.75546335614296e-09,-1.37411360984775,3.02675836103745e-08,0.999861187385322,0.999999999996351
"hoa2",286,"GIGYF1",5.34764311722469e-09,-1.51025959892843,9.09508536086595e-09,0.999923907220089,0.999999999996351
"hoa2",287,"MFF",4.72867252571302e-09,-1.53702418779755,7.11148706900756e-09,0.999932714687573,0.999999999996351
"hoa2",288,"ECRG4",2.3232518453251e-09,-1.68475161455904,1.71662142427438e-09,0.999966941942892,0.999999999996351
"hoa2",289,"ZNF331",1.96176942011398e-09,-1.7182362918566,1.22398999508279e-09,0.999972085555142,0.999999999996351
"hoa2",290,"RGS2",1.54853975012215e-09,-1.76403461975978,7.62652437654632e-10,0.999977965490223,0.999999999996351
"hoa2",291,"CLPP",1.43494439985814e-09,-1.77853381372619,6.548654743068e-10,0.999979581863232,0.999999999996351
"hoa2",292,"DNM2",8.17777670347547e-10,-1.88186469205452,2.12692630547964e-10,0.999988363663204,0.999999999996351
"hoa2",293,"TLCD2",7.82726094802429e-10,-1.88964969076062,1.94850521432517e-10,0.999988862419716,0.999999999996351
"hoa2",294,"OPTN",7.72100878045749e-10,-1.89207086545579,1.8959637936604e-10,0.999989013608242,0.999999999996351
"hoa2",295,"CGAS",6.08375812078179e-10,-1.93370847906029,1.1771337855486e-10,0.999991343287907,0.999999999996351
"hoa2",296,"RND3",3.91334887541494e-12,-2.60129058883645,4.87056205420723e-15,0.999999944316106,0.999999999996351
"hoa2",297,"IRF7",3.51943326736554e-16,-3.1776075913412,3.93937583600506e-23,0.999999999994992,0.999999999996351
"hoa2",298,"F2RL3",3.0665221123874e-16,-3.18245597626214,2.99070893530886e-23,0.999999999995637,0.999999999996351
"hoa2",299,"LONP1",2.77074645020884e-16,-3.18597904308014,2.44160563104848e-23,0.999999999996057,0.999999999996351
"hoa2",300,"CCN2",2.56430478420179e-16,-3.18864218471833,2.09132356988472e-23,0.999999999996351,0.999999999996351
