"donor","rank","Gene","Distance","Z","FC","p_value","adjusted_p_value"
"hoa3",232,"AFG3L2",1.61280398769058e-08,-0.787945404333384,4.1641029427354e-07,0.999485126238816,0.99999999999986
"hoa3",233,"CX3CL1",1.6061948029641e-08,-0.789187869616284,4.13004432765751e-07,0.999487236163739,0.99999999999986
"hoa3",234,"PMPCA",1.56432458723772e-08,-0.797169887652412,3.9175272220812e-07,0.99950060286718,0.99999999999986
"hoa3",235,"GABARAP",1.40928200391651e-08,-0.828542036578138,3.17946532199627e-07,0.999550098869192,0.99999999999986
"hoa3",236,"LCN6",1.39001635113788e-08,-0.832659380743168,3.0931294662566e-07,0.999556249262121,0.99999999999986
"hoa3",237,"TBK1",1.36946369036365e-08,-0.837109931432624,3.00233621009187e-07,0.999562810521243,0.99999999999986
"hoa3",238,"BCL2L1",1.33748558710864e-08,-0.844158015930118,2.86375922809566e-07,0.999573019254079,0.99999999999986
"hoa3",239,"CD83",1.22015498788924e-08,-0.871416290952259,2.3833524990119e-07,0.999610476033491,0.99999999999986
"hoa3",240,"FLT1",1.16215874482872e-08,-0.885791136040113,2.16216677353399e-07,0.999628990833,0.99999999999986
"hoa3",241,"AC109326.1",1.15179243265424e-08,-0.88842966257816,2.12376628452857e-07,0.999632300188618,0.99999999999986
"hoa3",242,"MFN2",1.11839108829996e-08,-0.897082103842232,2.00237620555937e-07,0.999642963279326,0.99999999999986
"hoa3",243,"RPL32P3",1.09774407192556e-08,-0.902550012429463,1.92912549758254e-07,0.999649554661015,0.99999999999986
"hoa3",244,"CXCR4",1.08503728029245e-08,-0.905962244218319,1.88472330424507e-07,0.999653611194531,0.99999999999986
"hoa3",245,"NDUFS1",1.03939941371858e-08,-0.918527839788674,1.72951054888074e-07,0.999668180689462,0.99999999999986
"hoa3",246,"RND1",1.00504029453973e-08,-0.928326758681391,1.6170566261447e-07,0.999679149541725,0.99999999999986
"hoa3",247,"TEAD1",9.91072677217415e-09,-0.932398358972148,1.57242263477707e-07,0.999683608583026,0.99999999999986
"hoa3",248,"ZNF331",9.82965767016594e-09,-0.93478576988781,1.54680321740674e-07,0.999686196644156,0.99999999999986
"hoa3",249,"BGN",9.32830101465166e-09,-0.949964747718924,1.39303934876338e-07,0.999702202022853,0.99999999999986
"hoa3",250,"DUSP2",9.28731882841356e-09,-0.95123840391502,1.38082610840163e-07,0.999703510343798,0.99999999999986
"hoa3",251,"VDAC1",9.17361379725999e-09,-0.954799366397783,1.34722206019396e-07,0.999707140278841,0.99999999999986
"hoa3",252,"TTC21B",7.26548923856469e-09,-1.02153486695294,8.45060900112982e-08,0.999768055510367,0.99999999999986
"hoa3",253,"MT1X",5.75173516686472e-09,-1.08712702364954,5.29609836317239e-08,0.999816380805064,0.99999999999986
"hoa3",254,"AC091271.1",5.38019621474245e-09,-1.10564443696511,4.63398378096229e-08,0.999828241866154,0.99999999999986
"hoa3",255,"ULK1",5.28914021303975e-09,-1.11036150230775,4.47845732838726e-08,0.9998311487506,0.99999999999986
"hoa3",256,"CCN2",5.22563387534583e-09,-1.11369571286556,4.3715579216795e-08,0.999833176135747,0.99999999999986
"hoa3",257,"YME1L1",5.16572800646222e-09,-1.11687515931757,4.27190268582016e-08,0.999835088579028,0.99999999999986
"hoa3",258,"LRG1",4.79606719238937e-09,-1.1372778192956,3.68238165244212e-08,0.999846889682236,0.99999999999986
"hoa3",259,"IFIT2",4.76018147939217e-09,-1.1393346557125,3.62748228985388e-08,0.999848035302727,0.99999999999986
"hoa3",260,"THY1",4.75989174750574e-09,-1.13935131991838,3.62704072462931e-08,0.999848044552169,0.99999999999986
"hoa3",261,"UQCRC1",4.45923984585261e-09,-1.15716661727047,3.18331740901201e-08,0.999857642605292,0.99999999999986
"hoa3",262,"RND3",4.44050219343082e-09,-1.15831309331515,3.15662112108889e-08,0.999858240788715,0.99999999999986
"hoa3",263,"TAX1BP1",4.41176473537991e-09,-1.16008007147746,3.11589611746726e-08,0.999859158207324,0.99999999999986
"hoa3",264,"IFT88",4.32505144914904e-09,-1.16547658183509,2.99461390130658e-08,0.999861926454339,0.99999999999986
"hoa3",265,"DDHD1",4.3108476707545e-09,-1.16636999126232,2.97497714599186e-08,0.999862379897737,0.99999999999986
"hoa3",266,"GCNT2",4.11202817010699e-09,-1.17916772583648,2.70688897124966e-08,0.999868727039146,0.99999999999986
"hoa3",267,"BNIP3",4.10307618129338e-09,-1.17975722029744,2.69511586955448e-08,0.999869012823682,0.99999999999986
"hoa3",268,"IGFBP5",3.98044535818606e-09,-1.18795367238824,2.53642259436996e-08,0.999872927707151,0.99999999999986
"hoa3",269,"LATS1",3.87992799659407e-09,-1.19484683256623,2.40993657195051e-08,0.999876136637397,0.99999999999986
"hoa3",270,"MTOR",3.67909128732828e-09,-1.20912503986509,2.16690268640686e-08,0.999882548176472,0.99999999999986
"hoa3",271,"CCN1",3.49333149560797e-09,-1.22298321211587,1.95361004277496e-08,0.999888478397939,0.99999999999986
"hoa3",272,"PLAUR",3.11355718883784e-09,-1.2535575505016,1.55192944970491e-08,0.999900602365828,0.99999999999986
"hoa3",273,"EIF4EBP1",2.48806980567622e-09,-1.312309819493,9.91022242453473e-09,0.999920570512257,0.99999999999986
"hoa3",274,"MFF",2.31263202698578e-09,-1.33123375055054,8.56192367025701e-09,0.999926171212373,0.99999999999986
"hoa3",275,"SLC5A3",2.02380856335502e-09,-1.36546812857786,6.55687853706963e-09,0.999935391652919,0.99999999999986
"hoa3",276,"TSC1",1.87998906813083e-09,-1.38422471533153,5.65807797237001e-09,0.999939982966551,0.99999999999986
"hoa3",277,"RPS6KB1",1.87320582162948e-09,-1.38514153669318,5.61732146162091e-09,0.999940199515859,0.99999999999986
"hoa3",278,"ZEB2",1.81150157519314e-09,-1.39362433436367,5.25334245174377e-09,0.999942169370832,0.99999999999986
"hoa3",279,"DNAJA4",1.61313666806953e-09,-1.42281609941428,4.16582101664046e-09,0.999948501999809,0.99999999999986
"hoa3",280,"RGS2",1.58084041013742e-09,-1.42787818901165,4.00068481911484e-09,0.999949533030055,0.99999999999986
"hoa3",281,"IRF7",1.33721118663575e-09,-1.4694503786093,2.86258428268412e-09,0.999957310683389,0.99999999999986
"hoa3",282,"WWTR1",1.30918870570355e-09,-1.47467022384144,2.74386525453368e-09,0.999958205276982,0.99999999999986
"hoa3",283,"WDR44",9.72833773888103e-10,-1.5469111936511,1.51507997961206e-09,0.999968943118778,0.99999999999986
"hoa3",284,"MFN1",9.48401018860044e-10,-1.5530176501229,1.43993306330785e-09,0.99996972311346,0.99999999999986
"hoa3",285,"MT1E",9.22156987179892e-10,-1.55973980019692,1.36134437977849e-09,0.999970560931591,0.99999999999986
"hoa3",286,"AC002558.3",8.81819639163852e-10,-1.57042227586199,1.24485226525324e-09,0.999971848666721,0.99999999999986
"hoa3",287,"RHEB",8.50445374641885e-10,-1.57904583949721,1.15784687322664e-09,0.999972850263121,0.99999999999986
"hoa3",288,"FILIP1L",8.06763484120199e-10,-1.59155186951864,1.04195927758957e-09,0.999974244769893,0.99999999999986
"hoa3",289,"YAP1",7.72768315052311e-10,-1.60172239229119,9.55997802530458e-10,0.999975330036416,0.99999999999986
"hoa3",290,"THBS1",7.62562116033517e-10,-1.6048560490644,9.30912221133579e-10,0.999975655860538,0.99999999999986
"hoa3",291,"TLCD2",3.87841319879314e-10,-1.75978197340904,2.40805516899798e-10,0.999987618499552,0.99999999999986
"hoa3",292,"ARL4C",3.27412252919639e-10,-1.79726647667797,1.71612191235402e-10,0.999989547645523,0.99999999999986
"hoa3",293,"LINC00472",2.51687834455448e-10,-1.85445426382766,1.01410454318718e-10,0.999991965082431,0.99999999999986
"hoa3",294,"RELA",1.09168822360146e-17,-3.8231307831849,1.90789966231585e-25,0.999999999999652,0.99999999999986
"hoa3",295,"AKT1",4.39514694493516e-18,-3.87002124657511,3.09246703940499e-26,0.99999999999986,0.99999999999986
